RID,BuildingID,DataYear,BuildingType,City,State,ZipCode,YearBuilt,PropertyGFATotal,LargestPropertyUseType,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu)
3481,416,2016,NonResidential,Seattle,WA,98101,1906,63540,Office,62.0,62.79999924,154.5,155.3999939,3518459.5,3564626.75,0.0,2428286.0,1090173.0
3482,417,2016,NonResidential,Seattle,WA,98101,1927,130893,Office,57.20000076,58.79999924,179.6000061,184.8000031,6962073.0,7163323.5,0.0,6962072.0,0.0
3483,418,2016,NonResidential,Seattle,WA,98101,1910,79920,Office,37.70000076,37.29999924,118.1999969,117.0,3009463.75,2977095.25,0.0,3009464.0,0.0
3484,419,2016,Specialty,Seattle,WA,98101,1908,137400,Retail Store,122.8000031,122.3000031,306.6000061000001,305.0,14940504.0,14879755.0,0.0,10344729.0,4595774.0
3485,420,2016,NonResidential,Seattle,WA,98101,1996,147852,Parking,157.5,157.5,407.7000122,407.7000122,9671619.0,9671619.0,0.0,7122619.0,2548999.0
3486,421,2016,NonResidential,Seattle,WA,98101,1996,267335,Parking,74.69999695,75.80000305,189.3999939,188.0,7273155.5,7378420.5,0.0,5169902.0,2103253.0
3487,422,2016,NonResidential,Seattle,WA,98101,1989,1605578,Office,36.79999924,37.90000153,110.3000031,113.3000031,49517704.0,50984500.0,915654.875,46081813.0,2520230.0
3488,423,2016,NonResidential,Seattle,WA,98101,1980,794592,Office,35.20000076,36.09999847,108.6999969,111.4000015,26689658.0,27340878.0,0.0,26031451.0,658204.0
3489,424,2016,NonResidential,Seattle,WA,98101,1971,456304,Office,56.59999847,59.5,177.6000061,187.0,19397324.0,20421248.0,0.0,19397322.0,0.0
3490,425,2016,NonResidential,Seattle,WA,98101,1986,115857,Office,45.20000076,45.20000076,141.8000031,141.8000031,4757299.5,4757299.5,0.0,4757299.0,0.0
3491,426,2016,NonResidential,Seattle,WA,98121,1999,87500,Office,63.40000153,63.40000153,199.1000061,199.1000061,4549892.0,4549892.0,0.0,4549891.0,0.0
3492,427,2016,NonResidential,Seattle,WA,98121,1998,374405,Office,69.09999847,69.09999847,217.1000061,217.1000061,13329024.0,13329024.0,0.0,13329022.0,0.0
3493,428,2016,NonResidential,Seattle,WA,98121,1985,193500,Other,98.40000153,98.40000153,309.0,309.0,14436982.0,14436982.0,0.0,14436981.0,0.0
3494,429,2016,NonResidential,Seattle,WA,98101,1923,102846,Office,52.5,59.70000076,98.5,107.0,5327249.5,6047637.0,3480880.75,1846369.0,0.0
3495,430,2016,NonResidential,Seattle,WA,98121,1925,52800,Office,46.90000153,48.20000076,123.0999985,123.6999969,2429021.0,2500323.75,0.0,1831932.0,597088.0
3496,432,2016,Specialty,Seattle,WA,98101,1913,258497,Parking,77.30000305,80.09999847,214.6000061,218.0,20779796.0,21536130.0,3902781.25,16877013.0,0.0
3497,433,2016,NonResidential,Seattle,WA,98181,1929,861702,Retail Store,19.89999962,19.89999962,56.0,56.0,17666646.0,17666646.0,2927935.25,14736955.0,1753.0
3498,434,2016,NonResidential,Seattle,WA,98101,1999,206950,Other,93.19999695,92.30000305,277.5,272.7000122,19295226.0,19105426.0,1631750.25,17663475.0,0.0
3499,436,2016,NonResidential,Seattle,WA,98101,1988,46710,Urgent Care/Clinic/Other Outpatient,89.30000305,95.09999847,220.3000031,229.6000061,4169431.5,4439795.5,1447314.625,2722116.0,0.0
3500,437,2016,NonResidential,Seattle,WA,98101,1945,266000,Medical Office,85.90000153,86.5,244.1999969,244.8000031,13911761.0,14009703.0,476741.8125,11902958.0,1532059.0
3501,438,2016,NonResidential,Seattle,WA,98104,1992,690158,Medical Office,78.19999695,78.19999695,245.6999969,245.6999969,21156670.0,21156670.0,0.0,21156669.0,0.0
3502,439,2016,NonResidential,Seattle,WA,98109,2001,378443,Parking,283.7000122,283.7000122,874.0999756000001,874.0999756000001,55073120.0,55073120.0,0.0,53506520.0,1566594.0
3503,440,2016,NonResidential,Seattle,WA,98109,2001,213834,Parking,707.2999877999997,707.2999877999997,2217.800049,2217.800049,75073888.0,75073888.0,0.0,74917352.0,156525.0
3504,441,2016,NonResidential,Seattle,WA,98109,1979,109017,Hotel,86.90000153,89.0,199.1000061,205.8000031,9474745.0,9707963.0,0.0,5625395.0,3849350.0
3505,443,2016,NonResidential,Seattle,WA,98119,1981,275734,Office,71.69999695,71.69999695,225.0,225.0,16373232.0,16373232.0,0.0,16373229.0,0.0
3506,444,2016,NonResidential,Seattle,WA,98104,2001,123061,Non-Refrigerated Warehouse,16.20000076,16.20000076,50.70000076,50.70000076,1987934.625,1987934.625,0.0,1987934.0,0.0
3507,446,2016,NonResidential,Seattle,WA,98108,1963,59090,Distribution Center,46.59999847,53.40000153,71.40000153,78.90000153,2756214.75,3153949.5,0.0,634386.0,2121829.0
3508,447,2016,NonResidential,Seattle,WA,98108,1963,106000,Non-Refrigerated Warehouse,7.1999998089999995,7.1999998089999995,22.60000038,22.60000038,763364.5,763364.5,0.0,763364.0,0.0
3509,449,2016,NonResidential,Seattle,WA,98102,1962,158600,Office,125.59999850000001,126.6999969,360.3999939,361.6000061,18309150.0,18471858.0,0.0,15941028.0,2368120.0
3510,451,2016,NonResidential,Seattle,WA,98108,1960,119661,Distribution Center,6.5,6.5,20.5,20.5,775729.1875,775864.1875,0.0,774965.0,764.0
3511,452,2016,NonResidential,Seattle,WA,98109,2001,139200,Office,52.90000153,52.90000153,166.1000061,166.1000061,4342597.0,4342597.0,0.0,4342597.0,0.0
3512,453,2016,NonResidential,Seattle,WA,98119,1984,95721,Office,32.0,33.0,100.5,103.5,3063504.5,3155171.75,0.0,3063504.0,0.0
3513,456,2016,NonResidential,Seattle,WA,98109,1996,213283,Office,53.59999847,53.59999847,168.3999939,168.3999939,5661689.5,5661689.5,0.0,5661689.0,0.0
3515,458,2016,NonResidential,Seattle,WA,98125,1974,74880,Office,71.59999847,77.09999847,224.6999969,242.1000061,5134607.5,5531460.0,0.0,5134607.0,0.0
3516,459,2016,NonResidential,Seattle,WA,98115,1979,88774,Office,70.59999847,74.40000153,221.8000031,233.8000031,6029121.5,6353294.0,0.0,6029121.0,0.0
3517,460,2016,NonResidential,Seattle,WA,98115,1983,122250,Office,43.5,43.5,136.3999939,136.3999939,5535626.0,5535626.0,0.0,5535625.0,0.0
3518,461,2016,NonResidential,Seattle,WA,98115,1979,53730,Office,88.30000305,88.30000305,277.2000122,277.2000122,4742869.0,4742869.0,0.0,4742869.0,0.0
3519,462,2016,NonResidential,Seattle,WA,98101,1960,55593,Office,76.0,79.40000153,186.6999969,190.1999969,4224872.5,4414587.0,0.0,2842549.0,1382323.0
3520,463,2016,NonResidential,Seattle,WA,98109,1982,134056,Office,65.19999695,68.0,204.6000061,213.5,4695139.0,4899096.0,0.0,4695138.0,0.0
3521,464,2016,NonResidential,Seattle,WA,98199,2005,158415,Retail Store,141.3999939,147.0,358.6000061000001,364.5,22394416.0,23293664.0,0.0,15927634.0,6466780.0
3522,465,2016,NonResidential,Seattle,WA,98109,1929,287819,Office,176.0,174.6000061,550.7000122000002,545.9000244,48406556.0,48037000.0,0.0,48155040.0,251511.0
3523,466,2016,NonResidential,Seattle,WA,98101,1975,158738,Urgent Care/Clinic/Other Outpatient,389.10000610000003,385.60000610000003,1026.599976,1001.0,61762380.0,61214744.0,5650343.5,46528618.0,9571816.0
3524,492,2016,NonResidential,Seattle,WA,98109,1985,86995,Office,51.40000153,51.90000153,161.3999939,162.8000031,2991674.75,3018140.75,0.0,2991674.0,0.0
3525,467,2016,NonResidential,Seattle,WA,98107,1999,164437,Retail Store,104.0,107.6999969,276.0,278.0,18390344.0,19031574.0,0.0,14099499.0,4290843.0
3526,468,2016,NonResidential,Seattle,WA,98109,2009,184482,Office,47.40000153,49.09999847,148.5,153.6000061,5671256.0,5869476.5,0.0,5651060.0,20195.0
3527,469,2016,NonResidential,Seattle,WA,98109,1928,55200,Laboratory,210.0,218.6999969,504.5,509.0,11594121.0,12072969.0,0.0,7500378.0,4093742.0
3528,470,2016,NonResidential,Seattle,WA,98109,2003,241159,Laboratory,191.3999939,197.1999969,442.79998780000005,449.0,33713876.0,34746128.0,0.0,20388923.0,13324952.0
3529,471,2016,NonResidential,Seattle,WA,98109,2004,139282,Office,37.29999924,37.29999924,117.3000031,117.3000031,3238216.0,3238216.0,0.0,3238216.0,0.0
3530,473,2016,NonResidential,Seattle,WA,98109,2009,271071,Office,42.40000153,43.0,131.5,133.3000031,7851334.5,7960023.0,0.0,7695280.0,156054.0
3531,474,2016,NonResidential,Seattle,WA,98109,1914,127800,Non-Refrigerated Warehouse,21.70000076,22.0,64.40000153,64.69999695,2767491.0,2811924.5,0.0,2545590.0,221900.0
3532,475,2016,NonResidential,Seattle,WA,98109,2002,560516,Office,80.80000305,81.59999847,202.1999969,200.6000061,30083496.0,30401640.0,0.0,20922584.0,9160910.0
3533,476,2016,NonResidential,Seattle,WA,98109,2001,226592,Office,90.90000153,89.80000305,281.6000061000001,278.0,11963428.0,11812678.0,0.0,11719809.0,243618.0
3534,477,2016,Specialty,Seattle,WA,98109,1997,535947,Other,245.10000609999997,255.8000031,509.39999389999986,515.5999756,131373880.0,137106112.0,0.0,64627449.0,66746425.0
3535,480,2016,NonResidential,Seattle,WA,98109,2003,159700,Other,270.39999389999997,275.10000610000003,650.5999756,655.5,31371618.0,31915486.0,0.0,20355803.0,11015812.0
3536,481,2016,NonResidential,Seattle,WA,98109,2006,209816,Office,51.0,51.0,135.1999969,135.1999969,6917478.5,6917478.5,0.0,5303806.0,1613672.0
3537,482,2016,NonResidential,Seattle,WA,98109,2006,303103,Office,40.70000076,40.90000153,123.6999969,123.9000015,7519466.5,7554767.0,0.0,7147457.0,372009.0
3538,484,2016,NonResidential,Seattle,WA,98109,1954,67380,Non-Refrigerated Warehouse,42.09999847,46.79999924,94.19999695,99.19999695,2755829.0,3066491.25,0.0,1566221.0,1189608.0
3539,487,2016,NonResidential,Seattle,WA,98109,1963,102235,Laboratory,236.5,241.5,559.5,559.7000122000002,24395228.0,24903228.0,0.0,15355254.0,9039972.0
3540,488,2016,NonResidential,Seattle,WA,98109,2008,436497,Laboratory,171.1999969,180.1999969,417.0,427.60000610000014,45252356.0,47629656.0,0.0,29992691.0,15259662.0
3541,489,2016,NonResidential,Seattle,WA,98119,1974,88062,Office,52.70000076,55.0,165.6000061,172.6000061,3415561.25,3558562.5,0.0,3415561.0,0.0
3542,490,2016,NonResidential,Seattle,WA,98119,1972,87178,Office,54.5,57.59999847,171.1000061,180.8000031,3632613.75,3838006.75,0.0,3632614.0,0.0
3543,491,2016,NonResidential,Seattle,WA,98119,1970,87178,Office,52.29999924,55.5,164.3000031,174.3000031,3493093.75,3705629.0,0.0,3493093.0,0.0
3544,493,2016,NonResidential,Seattle,WA,98119,1971,88000,Office,50.0,0.0,157.0,0.0,3484915.5,0.0,0.0,3484915.0,0.0
3545,494,2016,NonResidential,Seattle,WA,98105,1988,196749,Medical Office,176.8999939,182.0,411.5,416.2999878,19165116.0,19718338.0,0.0,11703547.0,7461566.0
3546,495,2016,NonResidential,Seattle,WA,98105,1994,191276,Medical Office,87.69999695,87.69999695,266.3999939,266.3999939,8422861.0,8422861.0,0.0,8005293.0,417567.0
3547,496,2016,NonResidential,Seattle,WA,98107,1946,111445,Self-Storage Facility,47.79999924,51.0,103.0,106.4000015,5697472.5,6076957.0,0.0,3007514.0,2689958.0
3548,497,2016,NonResidential,Seattle,WA,98126,1997,98475,Non-Refrigerated Warehouse,11.10000038,12.0,27.89999962,28.89999962,1090496.625,1178591.625,0.0,768997.0,321500.0
3549,498,2016,NonResidential,Seattle,WA,98109,2000,351530,Hospital (General Medical & Surgical),198.1000061,200.3000031,467.60000610000014,465.10000610000014,42709624.0,43178016.0,0.0,26781892.0,15927728.0
3550,500,2016,NonResidential,Seattle,WA,98125,1995,308965,Supermarket/Grocery Store,119.90000149999999,122.59999850000001,310.2000122,310.8999939,14512786.0,14843382.0,0.0,10680826.0,3831959.0
3551,503,2016,NonResidential,Seattle,WA,98134,2008,63225,Supermarket/Grocery Store,103.1999969,103.1999969,323.8999939,323.8999939,6522551.5,6522551.5,0.0,6522551.0,0.0
3552,504,2016,Specialty,Seattle,WA,98118,1955,113780,Other - Services,31.39999962,35.29999924,60.0,64.09999847,3574542.25,4021869.0,0.0,1470885.0,2103657.0
3553,507,2016,NonResidential,Seattle,WA,98134,1999,243044,Non-Refrigerated Warehouse,4.3000001910000005,4.3000001910000005,9.0,9.0,1396082.25,1396082.25,0.0,700977.0,695105.0
3554,508,2016,NonResidential,Seattle,WA,98103,2001,280252,Parking,93.0,93.0,291.8999939,291.8999939,11521702.0,11521702.0,0.0,11521701.0,0.0
3555,513,2016,NonResidential,Seattle,WA,98109,1952,66462,Other,95.5,95.5,299.8999939,299.8999939,6876439.5,6876439.5,0.0,6876438.0,0.0
3556,514,2016,NonResidential,Seattle,WA,98133,1997,131387,Retail Store,81.30000305,82.90000153,234.5,234.0,8773058.0,8949319.0,0.0,7704514.0,1068542.0
3557,515,2016,NonResidential,Seattle,WA,98133,1999,94400,Non-Refrigerated Warehouse,11.69999981,11.89999962,33.5,33.70000076,784364.5,800622.875,0.0,680865.0,103500.0
3558,516,2016,NonResidential,Seattle,WA,98133,1964,111900,Strip Mall,79.0,81.09999847,190.5,193.0,9814820.0,10079993.0,0.0,6390148.0,3424670.0
3559,517,2016,NonResidential,Seattle,WA,98133,1984,144776,Wholesale Club/Supercenter,92.69999695,95.5,246.1999969,249.1000061,13424079.0,13827966.0,0.0,10307295.0,3116783.0
3560,518,2016,NonResidential,Seattle,WA,98133,1967,114000,Retail Store,150.8999939,150.8999939,302.0,302.0,17225444.0,17225444.0,0.0,7836595.0,9388848.0
3561,519,2016,NonResidential,Seattle,WA,98133,1997,50083,Supermarket/Grocery Store,173.0,177.8000031,454.2000122,459.2000122,8663691.0,8901074.0,0.0,6528390.0,2135300.0
3562,520,2016,NonResidential,Seattle,WA,98103,1988,124071,Office,51.70000076,51.70000076,162.3999939,162.3999939,4991360.5,4991360.5,0.0,4989211.0,2149.0
3563,521,2016,NonResidential,Seattle,WA,98103,2000,90000,Office,43.29999924,43.29999924,136.0,136.0,3897738.0,3897738.0,0.0,3897737.0,0.0
3564,522,2016,NonResidential,Seattle,WA,98103,2001,96041,Office,87.0,87.0,273.10000610000003,273.10000610000003,5413418.0,5413418.0,0.0,5413417.0,0.0
3565,523,2016,NonResidential,Seattle,WA,98103,1999,280957,Office,68.69999695,68.69999695,211.3000031,211.3000031,11325513.0,11325513.0,0.0,10986553.0,336610.0
3566,524,2016,NonResidential,Seattle,WA,98103,1999,243334,Office,62.20000076,62.20000076,187.3999939,187.3999939,8651835.0,8651835.0,0.0,8116657.0,535178.0
3567,525,2016,NonResidential,Seattle,WA,98101,1991,154660,Other - Entertainment/Public Assembly,209.3000031,212.39999390000003,519.0,522.7000122,52960796.0,53734196.0,17548416.0,34936812.0,475560.0
3568,526,2016,NonResidential,Seattle,WA,98108,1982,390295,Office,31.60000038,31.60000038,99.30000305,99.30000305,7683885.0,7683885.0,0.0,7683884.0,0.0
3569,527,2016,NonResidential,Seattle,WA,98108,1967,90000,Non-Refrigerated Warehouse,15.89999962,16.29999924,46.20000076,46.70000076,1429146.375,1468317.375,0.0,1272922.0,156224.0
3570,528,2016,NonResidential,Seattle,WA,98108,1966,50200,Retail Store,20.89999962,23.79999924,43.0,46.09999847,1047461.0,1193084.5,0.0,507461.0,540000.0
3571,529,2016,NonResidential,Seattle,WA,98107,1925,94033,Office,56.59999847,60.20000076,130.8999939,134.5,4758198.0,5055586.0,0.0,2871051.0,1887147.0
3572,530,2016,NonResidential,Seattle,WA,98107,1941,63240,Non-Refrigerated Warehouse,3.599999905,4.3000001910000005,6.599999905,7.400000095,227566.7031,272913.6875,0.0,85409.0,142158.0
3573,532,2016,NonResidential,Seattle,WA,98107,2008,322869,Parking,130.6999969,134.8000031,308.3999939,312.7000122,17085344.0,17628306.0,0.0,10708106.0,6377238.0
3574,533,2016,NonResidential,Seattle,WA,98119,1988,130293,Self-Storage Facility,3.599999905,3.599999905,11.19999981,11.19999981,465533.3125,465533.3125,0.0,465533.0,0.0
3575,534,2016,NonResidential,Seattle,WA,98119,1997,106041,Non-Refrigerated Warehouse,10.60000038,11.80000019,25.70000076,27.0,1123943.0,1254908.5,0.0,739343.0,384600.0
3576,536,2016,NonResidential,Seattle,WA,98119,1956,94470,Self-Storage Facility,10.60000038,12.60000038,20.70000076,22.89999962,1000796.875,1187738.375,0.0,432859.0,567938.0
3577,538,2016,NonResidential,Seattle,WA,98104,2002,181694,Office,49.90000153,50.90000153,156.8000031,159.6999969,7637986.0,7783714.5,0.0,7637985.0,0.0
3578,540,2016,NonResidential,Seattle,WA,98108,1966,22780,Non-Refrigerated Warehouse,17.60000038,17.60000038,55.40000153,55.40000153,402051.3125,402051.3125,0.0,402051.0,0.0
3579,543,2016,NonResidential,Seattle,WA,98168,1967,124472,Distribution Center,43.90000153,51.0,65.40000153,72.80000305,5464762.0,6345882.5,0.0,1145957.0,4318805.0
3580,774,2016,NonResidential,Seattle,WA,98104,1970,227556,Office,37.29999924,39.29999924,117.1999969,123.5,8493420.0,8950688.0,0.0,8493419.0,0.0
3581,544,2016,NonResidential,Seattle,WA,98168,1967,50065,Distribution Center,30.60000038,35.09999847,67.19999695,71.90000153,1529510.25,1751500.375,0.0,836261.0,693249.0
3582,545,2016,NonResidential,Seattle,WA,98108,1969,57540,Distribution Center,44.90000153,48.79999924,94.69999695,98.90000153,2582687.0,2808274.75,0.0,1310981.0,1271706.0
3583,546,2016,NonResidential,Seattle,WA,98108,1966,85400,Non-Refrigerated Warehouse,18.0,18.0,56.5,56.5,1536998.25,1536998.25,0.0,1536998.0,0.0
3584,547,2016,NonResidential,Seattle,WA,98108,1966,55700,Non-Refrigerated Warehouse,9.300000191,9.5,29.29999924,29.79999924,519806.0938,528115.6875,0.0,519806.0,0.0
3585,548,2016,NonResidential,Seattle,WA,98108,1964,53250,Office,34.0,33.40000153,77.19999695,75.30000305,1794187.25,1760992.25,0.0,1048173.0,746014.0
3586,549,2016,NonResidential,Seattle,WA,98109,1987,78672,Office,27.70000076,28.20000076,79.30000305,79.80000305,2179719.75,2220030.5,0.0,1888502.0,291217.0
3587,550,2016,NonResidential,Seattle,WA,98133,1986,64660,Non-Refrigerated Warehouse,5.0,5.1999998089999995,13.0,13.10000038,325513.0,333622.5938,0.0,237813.0,87700.0
3588,551,2016,NonResidential,Seattle,WA,98122,1927,75844,Other,64.80000305,66.40000153,193.1999969,194.8999939,3684188.5,3774978.5,0.0,3406851.0,277337.0
3589,552,2016,NonResidential,Seattle,WA,98134,1968,161678,Distribution Center,57.59999847,62.09999847,142.0,145.5,9357230.0,10093972.0,0.0,6332002.0,3025227.0
3590,553,2016,NonResidential,Seattle,WA,98134,1949,101101,Distribution Center,215.60000609999997,211.10000609999997,676.5999756,662.5,21795830.0,21341708.0,0.0,21779250.0,16577.0
3591,554,2016,NonResidential,Seattle,WA,98134,1980,52613,Distribution Center,17.79999924,20.70000076,37.29999924,40.29999924,1061458.25,1231121.75,0.0,527872.0,533586.0
3592,555,2016,NonResidential,Seattle,WA,98134,1940,56608,Other,89.59999847,92.30000305,250.39999390000003,251.0,5094197.0,5246590.0,0.0,4253264.0,840932.0
3593,556,2016,NonResidential,Seattle,WA,98134,1953,104099,Refrigerated Warehouse,170.0,167.3999939,525.5,515.2000122,17695420.0,17427156.0,0.0,17283711.0,411705.0
3594,557,2016,NonResidential,Seattle,WA,98103,2003,58184,Supermarket/Grocery Store,284.5,291.5,620.2000122000002,627.5999756,14715262.0,15076756.0,0.0,7956442.0,6758820.0
3595,558,2016,NonResidential,Seattle,WA,98155,1980,58480,Supermarket/Grocery Store,248.8000031,254.60000609999997,581.9000244,588.0,11054535.0,11311432.0,0.0,6817771.0,4236763.0
3596,561,2016,NonResidential,Seattle,WA,98109,2005,336700,Office,41.59999847,42.20000076,113.5,113.5,9058916.0,9200102.0,0.0,7877393.0,0.0
3597,562,2016,NonResidential,Seattle,WA,98109,1996,264008,Retail Store,100.5,105.59999850000001,260.0,262.3999939,9937707.0,10443463.0,0.0,7307906.0,2629800.0
3598,563,2016,NonResidential,Seattle,WA,98144,1914,62220,Office,87.80000305,87.80000305,275.2999878,275.2999878,5444253.5,5444253.5,0.0,5431426.0,12827.0
3599,564,2016,NonResidential,Seattle,WA,98144,1970,65430,Office,46.20000076,52.09999847,100.3000031,107.5999985,3181045.5,3586460.5,0.0,1705793.0,1475252.0
3600,565,2016,NonResidential,Seattle,WA,98105,2006,102290,Office,72.40000153,73.0,223.6999969,224.3000031,6062770.5,6114351.5,0.0,5913177.0,149593.0
3601,566,2016,NonResidential,Seattle,WA,98122,1926,80004,Other,163.3999939,163.3999939,513.0,513.0,12232124.0,12232124.0,0.0,12232122.0,0.0
3602,568,2016,NonResidential,Seattle,WA,98108,1991,323916,Non-Refrigerated Warehouse,24.79999924,27.10000038,48.90000153,51.29999924,8024064.5,8767252.0,0.0,3548085.0,4475979.0
3603,569,2016,NonResidential,Seattle,WA,98144,1932,304052,Office,69.40000153,70.30000305,202.8999939,203.8000031,21027396.0,21290090.0,0.0,18843504.0,2183891.0
3604,570,2016,NonResidential,Seattle,WA,98102,1978,85385,Office,91.40000153,92.5,287.0,290.2999878,4855036.5,4910799.5,0.0,4855036.0,0.0
3605,571,2016,NonResidential,Seattle,WA,98108,1989,98024,Distribution Center,20.39999962,21.60000038,50.79999924,52.09999847,1988334.5,2109093.75,0.0,1373037.0,615298.0
3606,572,2016,NonResidential,Seattle,WA,98109,1928,65000,Office,86.80000305,91.90000153,203.5,208.8999939,2603931.25,2758081.75,0.0,1612547.0,991384.0
3607,573,2016,NonResidential,Seattle,WA,98109,1990,144573,Office,65.40000153,67.69999695,205.3000031,212.6999969,5135040.0,5318277.0,0.0,5135039.0,0.0
3608,574,2016,NonResidential,Seattle,WA,98125,1950,302812,Retail Store,24.10000038,25.70000076,63.90000153,65.5,7290824.5,7783388.0,0.0,5590290.0,1700534.0
