electricity_use_kbtu,objectid,street_address,property_name,opa_account_num,postal_code,num_of_buildings,year_built,primary_prop_type_epa_calc,total_floor_area_bld_pk_ft2,portfolio_manager_id,natural_gas_use_kbtu,fuel_oil_o2_use_kbtu,steam_use_kbtu,energy_star_score,site_eui_kbtuft2,source_eui_kbtuft2,water_use_all_kgal,total_ghg_emissions_mtco2e,notes
6717003.1,2885,5160 LANCASTER AVE,GLC 13030/5160 LANCASTER AVE/PHILADELPHIA/PA,774606005,19131,1,1905,Office,52021,3512079,,,,2,148.9,425.4,32,975.4,
7066412.4,2886,5638-52 CHESTNUT ST,GLC 13080/5650 CHESTNUT ST/PHILADELPHIA/PA,774605005,19139,1,1905,Office,75676,3512080,,,,13,105.3,305.3,1142,1004,
9130539.3,2887,3808-14 CHESTNUT ST,GLC 13090/3810 CHESTNUT ST/PHILADELPHIA/PA,773620005,19104,1,1905,Office,75176,3512081,,,,3,141.5,401.6,74,1333.9,
3976259.5,2888,8318-24 GERMANTOWN AVE,GLC 14010/8318 GERMANTOWN AVE/PHILADELPHIA/PA,775619505,19118,1,1905,Office,64512,3512082,,,,44,62.6,194.5,14,536.8,
3164479.9,2889,5540 LENA ST,GLC 14130/100 E ARMAT ST/PHILADELPHIA/PA,884508985,19144,1,1905,Other,64668,3512103,,,,74,48.2,151.3,104,423.6,
5916390.9,2890,3429 N 17TH ST,GLC 14340/3429 N 17TH ST/PHILADELPHIA/PA,776615005,19140,1,1905,Office,60607,3512104,,,,9,97.6,306.5,30,792,
13010471.2,2891,423 S 17TH ST,GLC 16600/423 S 17TH ST/PHILADELPHIA/PA,772615000,19146,1,1905,Office,59101,3512105,,,,1,220.1,691.2,20,1741.7,
4493672.2,2895,800-12 SPRING GARDEN ST,Philadelphia Traffic Court,883523020,19123,1,1946,Courthouse,80000,3682893,,,,61,56.2,176.4,2348,601.5,
5653520.2,3035,201 ROUSE BLVD,LT02276 - 201 Rouse Blvd,883813600,19112,1,2013,Office,82852,4222123,,,,45,71.6,217.8,670.5,756.8,
1186185.2,3051,2701-25 E TIOGA ST,2701-25 E TIOGA ST,884191590,19134,1,1910,Manufacturing/Industrial Plant,93000,4517968,,,,100,17.7,47.7,702.7,158.8,
10830384,3052,4100 PRESIDENTIAL BLVD,Crowne Plaza Philadelphia West,883750000,19131,1,1981,Hotel,122823,4522328,,,,38,96,301.4,19254.9,1449.8,
8600017.7,3059,1742-60 MARKET ST,1760 Market,883032500,19103,1,1980,Office,138128,4588184,,,,64,62.4,195.7,2008.7,1151.2,
3546436.2,3083,3500-98 ARAMINGO AVE,FORMAN MILLS 113,882125501,19134,1,1988,Retail Store,53668,3788641,,,,36,66.1,207.5,322.7,474.7,
5774185.6,3001,4109 WALNUT ST,Homewood Suites University City,883733000,19104,1,2012,Hotel,110000,3773012,,,,41,86.7,200.7,6434.9,972.8,
855473.7,3003,651 E WYOMING AVE,Lesco Paper & Box Co,884185500,19120,1,1921,Non-Refrigerated Warehouse,115000,3773319,,,,84,7.4,23.4,215.6,114.5,
2751306.1,3004,4806-98 MARKET ST,FORMAN MILLS 106,882020290,19139,1,1920,Retail Store,52656,3773373,,,,54,52.3,164.1,195.5,368.3,
488903.4,3019,1330 VERNON RD,St. Raymond of Penafort,775329000,19150,2,1950,K-12 School,61900,3736431,,,,100,7.9,24.8,899.7,65.4,
6949988.1,3188,3118-98 CHESTNUT ST,Left Bank,881822470,19104,1,1923,Office,98707,3876346,,,,56,70.4,221.1,18612.2,930.4,
8370751.7,3195,13500-50 PHILMONT AVE,Calvary Chapel of Phila.,778253500,19116,1,1956,K-12 School,144000,3877707,,,,17,58.1,182.5,2850.5,1120.6,
16482327.9,3207,8580 VERREE RD,Holy Redeemer Health System - Verree Rd,881448900,19046,1,1981,Senior Care Community,366000,3893019,,,,97,45,141.4,22175.3,2206.4,
938764,3232,1901 S CHRISTOPHER COLUMBUS BLVD,Pier 74 Annex,771528000,19148,1,2007,Non-Refrigerated Warehouse,115000,3891496,,,,63,8.2,25.6,1395.3,125.7,
884450.5,3233,9 SNYDER AVE,Pier 78 South Annex,884463830,19148,1,1996,Non-Refrigerated Warehouse,208000,3891499,,,,94,4.3,13.4,1708.9,118.4,
4283476,3241,700 E HUNTING PARK AVE,Cotswold Group - Hunting Park Plaza,882050755,19124,1,1990,Retail Store,82617,3892502,,,,80,51.8,162.8,619.2,573.4,
1918836.8,3248,4219 RICHMOND ST,4219 Richmond St,884209600,19137,1,1950,Non-Refrigerated Warehouse,65490,3892829,,,,9,29.3,92,488.7,256.9,
778754.9,3249,3800R-60 N 2ND ST,3820 N. 2nd Ave,884038510,19140,1,1950,Non-Refrigerated Warehouse,89550,3892830,,,,74,8.7,27.3,9,104.2,
425405.4,3171,1218-22 CHESTNUT ST,Bailey,883019504,19102,1,1950,Office,55784,3859412,,,,100,7.6,23.9,602.7,56.9,
4552413.2,3182,101 E OLNEY AVE,Front and Olney,883382000,19120,1,1980,Office,70494,3875831,,,,55,64.6,202.8,3673.7,609.4,
244534.6,3114,1251 BYBERRY RD,23103-Philadelphia / Byberry Road,884236410,19116,1,2000,Non-Refrigerated Warehouse,90551,3800032,,,,100,3.8,9.6,79,39,
398743.4,3115,6225 OXFORD AVE,23216-Philadelphia / Oxford AVE,884220900,19111,1,2000,Non-Refrigerated Warehouse,103528,3800033,,,,100,3.9,12.1,51,53.4,
628439.2,3116,7571 RIDGE AVE,21808-Philadelphia / Ridge AVE,884083200,19128,1,2000,Non-Refrigerated Warehouse,70581,3800034,,,,98,8.9,28,322,84.1,
524772.4,3117,7000 LINDBERGH BLVD,08128-Airport,884161920,19153,1,2000,Non-Refrigerated Warehouse,98825,3800035,,,,100,5.3,16.7,57,70.2,
176581.2,3118,2700 GRANT AVE,24232-Philadelphia / Grant Avenue,884223000,19114,1,2000,Non-Refrigerated Warehouse,111150,3800036,,,,100,1.6,5,68,23.6,
155331.3,3119,6301 TACONY ST,24417-Philadelphia / Tacony Street,884178700,19135,1,2000,Non-Refrigerated Warehouse,50050,3800037,,,,100,3.1,9.7,40,20.8,
127097,3121,456 N CHRISTOPHER COLUMBUS BLVD,63636-Philadelphia / Penns Landing,884019025,19123,1,2000,Non-Refrigerated Warehouse,59000,3800039,,,,100,2.2,6.8,112,17,
3713289.8,3349,117-31 N 8TH ST,Archworks Philadelphia,883013200,19106,1,1920,Office,53400,3963826,,,,51,69.5,218.3,1494.1,497.1,
1300654.4,3370,2041-55 CORAL ST,Produce Garden,884346250,19125,1,1950,Refrigerated Warehouse,58740,3967891,,,,95,22.1,69.5,53.1,174.1,
8262253.5,3270,2607 RHAWN ST,Smylie Times Building - 2607 Rhawn St,883090500,19152,1,1973,Office,54666,3893447,,,,9,151.1,474.6,2116.4,1106,
6464399.1,3315,401 ADAMS AVE,FORMAN MILLS 103,882181620,19120,1,1985,Retail Store,60000,3956428,,,,6,107.7,338.3,275.9,865.4,
305942.6,3499,4401-27 WHITAKER AVE,4411WHITAKERLLC,884186505,19120,1,1900,Non-Refrigerated Warehouse,56600,4039333,,,,96,5.4,17,26.5,35.1,
15391221.5,3517,9300 ASHTON RDUNIT 1,Frankford Candy,884227005,19114,1,2004,Distribution Center,507587,4068971,,,,68,30.3,95.2,490.3,2060.4,
33324905.1,3519,440 N BROAD ST,Admin - Education Center,771634900,19130,1,2005,K-12 School,835000,4069482,,,,94,39.9,125.3,5055.9,4461.1,
10075605.3,3522,1600 VINE ST,DeMedici Corporation II,772239900,19102,1,1999,K-12 School,150000,4479713,,,,17,67.2,210.9,6009.3,1348.8,
221691833.9,3542,8200 ENTERPRISE AVE,Southwest Water Pollution Control Plant,783131000,19153,12,1975,Wastewater Treatment Plant,220000,4964605,,,,92,1007.7,3164.1,411021.1,29676.9,
12293807.9,3449,800-34 WALNUT ST UNIT A5,LT02185 - 800 Walnut Street,883400600,19103,1,2013,Office,153242,4124122,,,,49,80.2,251.9,2325.3,1645.7,
477959442.8,2464,3401 CIVIC CENTER BLVD,The Children's Hospital fo Philadelphia,773000800,19104,9,1974,Other - Specialty Hospital,4135887,1328441,561829729.6,4370354.5,707.6,,153.6,308.1,114454.2,94148.2,
1041399039,2684,501 OSLER CIR,University of Pennsylvania,773003010,19104,180,1873,None,13000000,3634188,22684612.4,,1419756955,,191.1,384.8,697840.4,234882.1,
13115953.2,2515,201-11 S BROAD ST,Terra Hall,772505410,19107,1,1911,College/University,273901,2917145,430277.9,,14832226.3,,103.6,217.2,7949.6,2763.5,
6371463,2547,3401-15 MARKET ST,3401 Market St.,883072000,19104,1,1930,Office,90817,3325211,402451.9,,2700000.3,,104.3,260.7,935.4,1053.6,
5237177.7,2771,213-15 S 16TH ST,The Racquet Club of Philadelphia,882887800,19102,1,1907,Other,81960,3642385,1071058.3,,7783749,,171.9,328.6,8111.7,1274.8,
50703650.7,2776,1008-34 LOCUST ST,Jefferson Alumni Hall,771016500,19107,1,1968,Laboratory,455711,3643201,284817.6,,67373838.4,,259.7,527.9,29506.2,11276.1,
50802428.1,2715,951 LOCUST ST,Bluemle Life Science Building,771015010,19107,1,1991,Laboratory,287286,3643298,18057.6,,40716593.8,,318.6,725.8,20170.5,9505.2,
5321372.3,2719,3508-18 MARKET ST,Monell Center,774688100,19104,1,1970,Office,61589,3652506,964.4,,4759866.4,,163.7,364.3,748,1028.4,
3742796.8,2733,1300-12 LOCUST ST,Historical Society of Pennsylvania,771739000,19107,1,1910,Other - Education,71316,3657737,448004,,4036201.2,,115.4,239.5,2144.6,792.8,
41223204,2931,3601-37 SPRUCE ST,The Wistar Institute,773542000,19104,1,1894,Laboratory,255427,3687631,95762.6,,32450413.2,,288.8,660,14834.6,7678.1,
3208044.6,2898,3000-18 MARKET ST,3010 Market Street,883074000,19104,1,1895,Other,80000,3683056,886186.4,,1942864.6,,100.6,222.4,2714.1,605.5,
55329299.1,3063,2500 SPRING GARDEN ST,Art Museum Main Bldg & Perelman Bldg,782513720,19130,2,1929,Other - Entertainment/Public Assembly,804000,4830328,914189.2,,90013850.4,,181.9,352,52767.3,13432,
170274802.3,3082,222-48 N BROAD ST,HUH Main Buildings,772025000,19102,5,1979,Hospital (General Medical & Surgical),1563117,3788596,273990,,209505852.4,,243.1,503.5,79853.4,36719.4,
13775868.1,2983,3126-38 MARKET ST,"7,7A-Bossone / Commonwealth",774526000,19104,2,2004,College/University,176360,3762530,8341616.3,,6506745.1,,162.3,339.3,4526.4,2719.2,
5056584,2984,3200-60 CHESTNUT ST,8-Creese,774517051,19104,1,1962,College/University,64611,3762531,947450.4,,3243522.9,,143.1,321.5,2899.9,942.6,
12066746.1,2985,3250-60 CHESTNUT ST,"9B,9A,9C-MacAlister /Mandell / Handschumacher",774517200,19104,1,1973,College/University,167003,3762532,1335714.1,,8402082,,130.6,295.8,6804,2244.2,
5284335,2986,3201-47 MARKET ST,13-Nesbitt,774528000,19104,1,1970,College/University,89077,3762535,815.7,,4313956.6,,107.8,244.5,2551.9,993.9,
14174498.9,2987,3301 MARKET ST,"14,14A-Daskalakis Athletic Center / Recreation Center",774530510,19104,2,1976,Other - Recreation,265093,3762536,5079176.4,,8707343.5,,105.5,227.5,4744.3,2745.4,
14972152.8,2988,3300-50 MARKET ST,"15,16,90-Haggerty/General Service/Law",774530700,19104,3,1971,College/University,237906,3762539,74141.7,,4853990.9,,83.6,222.5,3914.7,2330.5,
6895089,2990,101 N 33RD ST,"55,55A,55B,55C-Academic/DesignAnnex/MathForum/Police Station",774551000,19104,4,1926,College/University,117168,3762572,1177708.2,,5686418.8,,117.4,253.7,6053.3,1363.1,
8908012.1,3239,240 S BROAD ST,Academy of Music,772727000,19102,1,1857,Performing Arts,144080,3892261,6361.2,,4389808.4,,92.3,230.8,4100.1,1484.3,
22714287.9,3261,3307-23 N BROAD ST,PNAH,777528500,19140,1,2000,College/University,169976,3956649,8749.4,,54899416.1,,456.7,808.2,16331.1,6686.4,
36784260.2,3156,125 S 31ST ST,TRL 31st Street,773717100,19104,1,2004,Laboratory,125000,3849558,205688.1,,36828449.8,,590.5,1280.2,7370.9,7380.4,
47122961.4,3161,3201 CHESTNUT ST,"5,6,12,53,58,61-Quad Buildings",774518010,19104,5,1898,College/University,404816,3856018,545699,,38081764.5,,142.4,322.8,17245.5,8865.7,
26333379.3,3175,3101 CHESTNUT ST,"1,2,3,4-Main,Randell,Curtis,Alumni",774516000,19104,4,1891,College/University,333089,3862659,1238.4,,13249293.5,,118.8,296.1,17229.3,4404.9,
18369413,3324,1900 N 12TH ST,BIOLOGY,777570400,19122,1,2000,College/University,168651,3969866,1351,,99674092.5,,701,1054,23869.3,9086.3,
14526729.9,3333,3535-63 N BROAD ST,Shriners Hospital for Children,777533101,19140,1,1997,Other - Specialty Hospital,172340,3959476,601027.5,,14016389.9,,169.1,366.2,7748.5,2907.2,
8167161.1,3354,2001-59 N 13TH ST,ANNENBERG and TOMLINSON THEATER,777570800,19122,1,2000,College/University,120576,3965450,80.1,,8996790,,142.4,302.5,1976.3,1690.7,
9808107.9,3358,1114 POLETT WALK,ANDERSON,777568800,19122,1,2000,College/University,207802,3965855,203.1,,7149122.7,,82.5,190.5,536.8,1797.2,
17754362.5,3359,1901-59 N 13TH ST,BEURY,777570400,19122,1,2000,College/University,174700,3965856,2054.2,,4712777.8,,130.1,353.1,4174.7,2703.7,
10880905.5,3362,1210 W BERKS ST,PALEY,777570200,19122,1,2000,College/University,184644,3966440,176,,7677814.1,,101.1,235.7,795.4,1972.6,
14875269.1,3379,3420-30 N BROAD ST,MEDICAL RESEARCH BLDG,777531000,19140,1,2000,College/University,117180,3958443,90,,28603103.2,,371,692.3,4907.3,3890.5,
4936017.6,3263,1901-39 N BROAD ST,MITTEN,777512010,19122,1,2000,College/University,112771,3956656,59127.4,,14186559.1,,170.5,289.7,7103.7,1608.1,
9889460.2,3266,1723-29 N BROAD ST,KLEIN,777507000,19122,1,2000,College/University,186123,3957996,433,,12232876.2,,119.8,246.9,2529.4,2145.8,
10251524.6,3283,2025L BENJAMIN FRANKLIN PKWY,Barnes Foundation,782425810,19130,1,2012,Museum,98388,3927653,11670.7,,1214764.3,,116.7,334.6,5158.1,1406.9,
14004151.4,3311,3211-39 N BROAD ST,DENTAL SCHOOL (ORIG),777527000,19140,1,2000,College/University,203374,3955737,749.4,,21197392.5,,173.1,341.6,17623.7,3282.2,
8269357.3,3312,800-20 RACE ST,PODIATRIC - UNIVERSITY,771524000,19107,1,2000,College/University,146805,3955822,2104.2,,4992796.1,,90.4,217.8,2652.6,1438.6,
16524080.6,3316,1800-28 N BROAD ST,Pearson/Mcgonigle,777508500,19122,1,1969,College/University,449750,3958445,39370.1,,14138870.4,,69.1,154.1,5700.4,3173.5,
2536364.8,3317,1726-50 N 13TH ST,RITTER HALL,777570000,19122,1,2000,College/University,111090,3958446,184.1,,8138876.8,,97.1,160.9,732.4,885.9,
76868504.4,3319,3500 N BROAD ST,MERB,777532000,19140,1,2000,College/University,485000,3958448,5529.4,,21269664.7,,202.4,550.4,11445.7,11702.6,
5803743.8,3429,1713-55 N 13TH ST,GITTIS STUDENT CENTER,777569000,19122,1,2000,College/University,220700,3979389,127367.3,,11681821.4,,80.3,147.4,2776.1,1565.4,
3344281,3431,1801-35 N BROAD ST,SPEAKMAN,777509000,19122,1,2000,College/University,110605,3979395,110.1,,10917136.4,,129.9,214.7,19,1178.3,
3134474.7,3432,1801-35 N BROAD ST,CONWELL HALL,777509000,19122,1,2000,College/University,67644,3979396,325.6,,7442548.9,,157.3,278.9,9755.8,917.3,
14752573.6,3485,3432-52 N BROAD ST,KRESGE SCIENCE HALL,777531100,19140,1,2000,College/University,129260,3995355,29163.3,,21810403.6,,283.1,561.6,5079.2,3424.6,
19321265.5,3525,1901 VINE ST,Central Library,782598210,19103,1,1922,Library,200680,4830371,526023.6,,7728991.4,,137.4,351.4,6631.9,3127.6,
7868300.6,3450,1819 N BROAD ST,WACHMAN HALL,777509000,19122,1,2000,College/University,130655,3983810,1372.3,,10129346.8,,138.7,283.4,11426.6,1732.7,
5359433.1,3451,1115 POLETT WALK,GLADFELTER,777568800,19122,1,2000,College/University,181566,3983811,301.3,,9544704.6,,83,156.8,2478.7,1359.9,
19049779.5,3452,2020 N 12TH ST,NEW TYLER SOA,777570600,19122,1,2000,College/University,233240,3983812,547467,,22329782,,181.6,376,2383.7,4084.8,
9378305.1,3454,1947 N 12TH ST,ENGINEERING,777568800,19122,1,2000,College/University,160325,3983896,49.5,,11751789.7,,132.8,272.8,3072.6,2043.8,
,3310,3201-09 N BROAD ST,KORNBERG DENTISTRY,777526000,19140,1,1980,College/University,133302,3955736,19961,,14005823.4,,105.2,126.6,11554.6,931,
3097338.5,3326,19 S 22ND ST,College of Physicians,772525500,19103,1,1909,Museum,68967,3970936,,,2741353,,84.7,188.8,848.5,596.6,
66925765.8,2459,2301 MARKET ST,PECO MAIN OFFICE BUILDING,883054500,19103,1,1971,Office,897201,1269439,,,2343367.5,,79.5,244.5,14.2,9114.7,
224619125.2,2507,3400 CIVIC CENTER BLVD,Center for advance medicine,773740100,19104,3,2005,Other,1386775,2848414,,,198101531.7,,289.3,645.7,110154.8,43226,
9099408.2,2742,3500-06 MARKET ST,Monell Chemical Senses Center,773702000,19104,1,1970,Laboratory,60000,3667296,,,9283143.8,,306.4,662.3,4571.7,1834.5,
14656235.8,2773,1000-28 WALNUT ST,Scott Memorial Library,771019000,19107,1,1976,Library,111970,3642562,,,3796920.1,,164.8,451.8,7861.3,2214.1,
9766034.5,2897,1201-39 FILBERT ST,12th and Filbert,883430700,19107,1,2002,Parking,316013,3683011,,,2052559.3,,41.2,115.5,6329.1,1256.3,
33332141.9,3061,3711L MARKET ST,3737 Market Street,883073690,19104,1,2014,Medical Office,357847,4600204,,,24717356.2,,162.2,375.6,15857.2,6103.2,
12671669.8,3096,1900 RACE ST,Academy of Natural Sciences of Drexel University,772734500,19103,1,1876,Museum,250000,3789969,,,6941916.1,,78.5,192.6,45.5,2157.2,
10025466,2989,3100-16 MARKET ST,"27,27A-LeBow / CAT Engineering",774525000,19104,2,1989,College/University,128347,3762549,,,5153142.3,,118.3,293.6,9094.2,1684.2,
13534851.3,3010,330 MARKET ST,WTXF TV,883011500,19106,1,1971,Other - Technology/Science,84596,3773931,,,3483393.6,,223.4,612.9,604,2043.1,
28897476.8,3029,3025-53 MARKET ST,Academic Properties,774524700,19104,2,1956,Office,625368,3776439,,,7997985.3,,63.8,173.5,6789.3,4399.4,
4294104.4,3131,1916 RACE ST,Moore College of Art and Design   Wilson Hall,772688010,19103,2,1963,College/University,63000,3820182,,,9858311.4,,224.6,402.3,1808.3,1229.4,
897299,3346,2001 N 13TH ST,PRESSER,777570600,19122,1,2000,College/University,54792,3963378,,,8409450.3,,170.7,236.9,1170.3,680.8,
64821687.8,3355,1801-33 N 12TH ST,BELL BUILDING & GARAGE (Bldg 253000 Garage 84469),777634500,19122,1,1990,College/University,421938,3965451,,,19396961.1,,251.1,673.8,20067.5,9992.2,
7001618.5,3361,1801-59 N 13TH ST,TUTTLEMAN LEARNING CENTER,777570200,19122,1,2000,College/University,117253,3966439,,,10315180.8,,148.5,294.2,1751.5,1627.3,
14969788.3,3309,3340 N BROAD ST,FSU,777528325,19140,1,2000,College/University,139460,3955734,,,33026195.1,,344.2,621.9,685.1,4196.8,
5049702,3318,1301-43 CECIL B MOORE AVE,RITTER ANNEX,777540000,19122,1,2000,College/University,153050,3958447,,,14266066.9,,127.1,216.6,1105.6,1630.5,
19113276.8,3419,1935 N 12TH ST,Science Education and Research Center (SERC),777568800,19122,1,2014,College/University,255183,4426032,,,39747353.9,,231.8,423.7,1631.8,5212.9,
5652203.2,3430,1713-55 N 13TH ST,STUDENT CTR II,777569000,19122,1,2000,College/University,86182,3979390,,,20033349.6,,299.5,487,810.7,2093.3,
3518474.9,3433,1801-35 N BROAD ST,CARNELL HALL,777509000,19122,1,2000,College/University,75931,3979397,,,5252274.3,,116.5,229.7,580.2,823.7,
7601219.5,3441,1801 LIACOURAS WALK,Alter Hall,777509000,19122,1,2000,College/University,217526,3983809,,,8377115.6,,73.7,156.3,3362.8,1577.1,
4470173.8,3453,1701 N 13TH ST,WEISS,777568900,19122,1,2000,College/University,159000,3983813,,,15849896.7,,128.8,209.2,3282.7,1659,
2876739.8,3455,1810 LIACOURAS WALK,1810 LIACOURAS WALK,777509000,19122,1,2000,College/University,74630,3983897,,,11281508.7,,190.1,303.3,1182.4,1135.6,
33896097.7,2675,3243 W SCHOOL HOUSE LN,Philadelphia University,775501010,19144,19,1960,College/University,635839,3619585,22130409.9,8650695.5,,,101.7,217.7,23835.2,6354.9,
4123402,2783,1210-16 W GODFREY AVE,Northwest Regional Center,776554000,19141,1,1965,College/University,81018,3681796,77338.5,1793999.9,,,74,183.2,2551.7,689.2,
13309666.1,3074,8201 STATE RD,Detention Center,786504751,19136,1,1963,Prison/Incarceration,108960,4830353,24024850.3,7224921.1,,,409,682,112280.9,3593.9,
103058709.4,3145,7701R BURHOLME AVE,Fox Chase Cancer Center,778022500,19111,10,1947,Other,1086260,3879811,57116574,24315.6,,,263.1,629.9,46603.6,16831.6,
30754686.4,3202,201 N 21ST ST,Franklin Institute,782779400,19103,1,1932,Museum,446000,3884233,32129201.9,414000,,,191.8,396.1,9147,5854.3,
58924864.7,3220,7500 CENTRAL AVE,Jeanes Hospital,778024500,19111,12,1926,Hospital (General Medical & Surgical),930111,3890837,14523880.6,14486406.9,,,159.5,389.7,67559,9734.5,
9041462.2,3506,4200 MONUMENT RD,Belmont Center for Comprehensive Treatment,774012010,19131,3,1979,Other - Specialty Hospital,175462,4455534,11967131.5,688722.4,,,170.9,328.1,9200.6,1897.1,
21921711,3528,7801 STATE RD,HOC-House of Corrections Complex,881449900,19136,5,1927,Other,830754,4852904,66330256.3,1807358.4,,,108.4,168.9,46299.9,6591.8,
4713630.2,3405,8201 TORRESDALE AVE,HBG-Holmesburg Prison Complex,786537201,19136,3,1896,Other - Public Services,716651,5033769,6439477.5,651829.2,,,16.5,31,2858.5,1021.4,
931866.7,3064,5014 GRAYS AVE,Bartram Transfer Station- Fleet Shop 290,884218517,19143,1,1959,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",159958,4830329,,8292171.3,,,57.3,70.2,230.4,740.1,
2156170.8,3095,9101-67 FRANKFORD AVE,"Measy Clyde & Etal, Paul Shcaly",884259100,19114,1,1951,Other,139425,3789968,,7917059.8,,,72.2,105.9,296.6,876.2,
2037110.7,3456,204 S 12TH ST,204 S 12TH ST,882568700,19107,1,1929,Other,60000,3988160,2044718.7,,,,68,142.4,2001,381.3,
3770546.6,2626,301-31 E CHELTEN AVE,301 E. CHELTEN AVENUE,883550200,19144,1,1930,Other,85000,3569461,947318.9,,,,55.5,151,1000.7,555.1,
5729119.9,2627,700 PACKER AVE,700 PACKER AVENUE,884142500,19148,1,1964,Other,120000,3569510,741698.7,,,,51.8,150.1,462.7,806.3,
680029.3,2631,1300-24 W LEHIGH AVE,1300 W. LEHIGH AVENUE,882962800,19132,2,1964,Office,60000,3569731,176111.3,,,,14.3,38.7,318,100.4,
6861276.1,2632,2701 N BROAD ST,2701 N. BROAD STREET,883361500,19132,1,1923,Other,200000,3569946,6984.2,,,,34.3,107.8,1196.3,918.9,
49911793.7,2638,123-51 S BROAD ST,123 S. Broad,883025600,19109,2,1928,Office,1094000,3575688,42084872.1,,,,84.1,183.6,14332.2,8916.8,
2340081.6,2639,2801 RED LION RD,2801 RED LION ROAD,884288600,19114,1,1969,Non-Refrigerated Warehouse,180271,3577011,6124957.7,,,,47,76.4,492.9,638.6,
1093155.7,2640,3240 S 78TH ST,3240 S. 78TH STREET,884166000,19153,1,1980,Other,21512,3577830,4608730.7,,,,265.1,384.5,32.5,391.1,
3039008.3,2643,1435-41 WALNUT ST,1435 Walnut St. (Drexel Building),883038000,19102,1,1908,Office,56588,3582095,713489.7,,,,66.3,181.9,926.1,444.7,
1158380.8,2668,2901 GRANT AVE,2901 Grant Ave.,884287005,19114,1,1965,Other,99083,3597360,3780843.1,,,,49.8,76.8,626.7,355.9,
5518377.7,2678,2828 CHARTER RD,2828 Charter Rd.,884290500,19154,1,1957,Other,276000,3620094,10452734.6,,,,57.9,102.5,524.4,1293.9,
4707075.8,2685,1420-34 PINE ST,Peirce College,772513020,19102,1,1898,College/University,94151,3634201,2324460.2,,,,74.7,182.9,608,753.6,
5621659,2686,2770 RED LION RD,Orleans Technical Institute,786462480,19114,1,2007,Vocational School,85378,3634931,2041051.8,,,,89.8,231.9,319.2,861,
2889486.7,2434,3819-31 CHESTNUT ST,St. Leonard's Court,773080200,19104,1,1985,Office,52306,1489392,562598.1,,,,66,184.8,530.1,416.7,
1112462.1,2461,4000 G ST,PECO G and Luzerne Service Center,777607000,19124,1,1951,Other,22230,1273633,1335339,,,,110.1,220.2,0.2,219.8,
1710848.1,2474,4015 WALNUT ST,4015 Walnut Street,773579000,19104,1,1925,Non-Refrigerated Warehouse,63316,1799464,2532284.5,,,,67,126.8,541.8,363.5,
1522969.4,2499,3615-35 CHESTNUT ST,Ralston House,773685500,19104,1,1887,Office,71686,2528934,1430462.2,,,,41.2,87.7,896.9,279.9,
10289227.2,2503,1934 JOHNSTON ST,Southern Depot,875106040,19145,1,1924,Other - Public Services,217000,2704868,34141086,,,,204.7,314.1,7877,3190.8,
4636908,2504,6000 N PENN ST,Comly Depot,875106460,19149,1,1921,Other - Public Services,105000,2705460,15743449.8,,,,194.1,296.1,3454.5,1456.9,
1084572.4,3007,1416-18 CHESTNUT ST,MidTown Garage,883421500,19102,1,1984,Parking,97778,3773802,,,,,11.1,34.8,10.5,145.2,
9152243,2505,5801 VINE ST,Callowhill Depot,875104330,19151,1,1913,Other - Public Services,213000,2705476,23205131.1,,,,151.9,249.3,6995,2457.7,
3924103.7,2508,1224-34 SPRUCE ST,Spruce Residence Hall,772508050,19107,1,1922,Residence Hall/Dormitory,79412,2849421,1276355.7,,,,65.5,172,4106.9,593.1,
2571379.4,2510,401-11 S BROAD ST,Gershman Hall,771637200,19147,1,1923,College/University,75000,2851911,3712521,,,,83.8,159.6,750.3,541.4,
2843849.8,2511,1500-02 PINE ST,Pine Residence Hall,772516000,19102,1,1920,Residence Hall/Dormitory,53577,2858164,840308.9,,,,68.8,183.1,3361.5,425.3,
5167221.5,2512,329-35 S BROAD ST,Anderson Hall,771500000,19102,1,1916,College/University,138123,2858208,2901228.7,,,,58.4,139.5,712.6,845.8,
4142870.9,2513,250 S BROAD ST,Merriam Theater,772505500,19102,1,1918,College/University,77964,2858581,2405132.9,,,,84,199.2,4518.4,682.3,
6179896.3,2522,320 S BROAD ST,Hamilton/Furness,772508001,19102,7,1876,Other,116264,3117089,7686816.1,,,,119.3,236.3,3625.5,1235.6,
43723756.4,2525,819-41 CHESTNUT ST,833 Chestnut,883313600,19107,1,1926,Office,757706,3122487,21229388.8,,,,87.8,215.8,12253.4,6980.7,
10220489,2530,200-32 S 40TH ST,Hamilton Village,882937900,19104,1,1974,Other,82452,1585726,252925.9,,,,127,392.4,5675.2,1381.6,
13721764,2548,3600 MARKET ST,3600 Market St,Many,19104,1,1930,Office,189262,3325356,1394990.7,,,,79.9,235.4,3149.4,1911,
25422880.2,2743,1100 ORTHODOX ST,Orthodox Facility,884091500,19124,1,1960,Manufacturing/Industrial Plant,114000,3667832,27152572.8,,,,461.2,950.3,474.6,4845.5,
10640820.2,2744,7700 DUNGAN RD,Dungan Facility,884221500,19111,1,1960,Manufacturing/Industrial Plant,185000,3667834,9301576.1,,,,107.8,233.4,2044.6,1918.5,
853178.8,2770,3900 N 10TH ST,American Box & Recycling Co.,884822730,19140,2,1913,Distribution Center,211489,3642359,867778.2,,,,8.1,17,234.8,160.3,
