the_geom,lng,year_built,electricity_use_grid_purchase_and_generated_from_onsite_renewab,energy_star_score,portfolio_manager_id,water_use_all_water_sources_kgal,district_steam_use_kbtu,site_eui_kbtu_ft2,philadelphia_building_id,property_name,the_geom_webmercator,geom_address,fuel_oil_2_use_kbtu,number_of_buildings,property_floor_area_buildings_and_parking_ft,postal_code,natural_gas_use_kbtu,notes,total_ghg_emissions_mtco2e,primary_property_type_epa_calculated,lat,source_eui_kbtu_ft2
0101000020E610000034C8B4CE49CC52C0507BA03BDF074440,-75.1920048489999,1889,5592626.3,Not Available,3751369,1760.2,Not Available,43.7,775515000,Lutheran Theological Seminary of Philadelphia,0101000020110F000074CC41EC27EE5FC186DEC8D4A0985241,7301 Germantown Ave.,95675.4,6,259257,19119,5640290.1,,1014.6,College/University,40.0615000280001,91
0101000020E6100000887D8A6240C452C02864F14CBC054440,-75.0664297439999,1948,1774474.1,20,3330766,2155.5,Not Available,96.1,786543600,Solis-Cohen,0101000020110F0000727D062F81E05FC1EE3CE8FB41965241,7001 HORROCKS ST.,Not Available,1,91000,19149,6974244.2,,594.8,K-12 School,40.0448089770001,141.7
0101000020E610000020E44CAB92C452C048D88C8048084440,-75.071451974,1964,2233154,24,3856201,303.4,Not Available,60.2,884221900,7746 Dungan,0101000020110F0000168DA3F30CE15FC13DE43FA615995241,7746 Dungan Rd,Not Available,1,68827,19111,1911194.8,,384.2,Distribution Center,40.0647125900001,131
0101000020E61000009C7DFEDEFACC52C0600AAD2606FA4340,-75.202811955,1974,11154725.4,Not Available,1585726,5860.1,Not Available,135.3,882937900,Hamilton Village,0101000020110F0000B856EAAE54EF5FC1C9BF340846895241,220 S. 40th Street,Not Available,1,82452,19104,Not Available,,1412.6,Other,39.953312716,424.8
0101000020E6100000908400BDA9C552C0C0AD642F6A054440,-75.088485003,2009,527283.7,75,3663692,55,Not Available,8.4,884220920,0981-Philadelphia - Oxford Ave.,0101000020110F00000AE88EFAE6E25FC1C01BCBE2E6955241,6204 Oxford Ave,Not Available,1,62835,19111,Not Available,,66.8,Non-Refrigerated Warehouse,40.042303013,26.3
0101000020E610000048B0ADA9F0C952C028E4D39BC5F94340,-75.155313892,1937,11356558.8,91,1299442,2249.9,6801563.3,45.9,781051010,PA0143ZZ - RN NIX FED BLDG & USPO,0101000020110F000047A376D12AEA5FC194D26186FE885241,900 MARKET STREET,Not Available,1,405240,19107,Not Available,,2040.4,Office,39.9513430390001,110.8
0101000020E61000008C4F4295ECC952C0C01D6B5DA2FD4340,-75.155064883,2000,5367523,Not Available,3956098,9167.9,15295139.5,171.2,777512040,BARTON,0101000020110F0000837269E323EA5FC1661B1934468D5241,1900 N. 13TH,Not Available,1,152006,19122,3567.5,,2316.2,College/University,39.9815174840001,267.2
0101000020E6100000A8016E0945C652C0D874388518FF4340,-75.097963674,1988,3294093.9,39,3788641,297.5,Not Available,61.4,882125501,FORMAN MILLS 113,0101000020110F000041EED9C4EEE35FC1687118F2E48E5241,3500 ARAMINGO AVE,Not Available,1,53668,19134,Not Available,,417.2,Retail Store,39.9929358030001,192.7
0101000020E6100000D8EF264BEFC552C0C088ABA76FFF4340,-75.09273032,1995,15246713.1,25,3782900,2489.9,Not Available,308.6,882059425,ShopRite of Aramingo Avenue,0101000020110F0000528F18205DE35FC189D2CB8A458F5241,3745 Aramingo Avenue,Not Available,1,74888,19137,7864770.5,,2348.2,Supermarket/Grocery Store,39.9955949390001,749.6
0101000020E6100000341C59A345C952C020C21BE6CCF64340,-75.144875371,1950,1798160.2,Not Available,3993123,668.3,Not Available,56.1,883504600,Dickinson Square,0101000020110F000023FFC45008E95FC149C8D8E1B3855241,1500 South Christopher Columbus Blvd,Not Available,1,69064,19147,836377.2,,272.1,Other,39.9281280170001,138.9
0101000020E6100000704C8393CECA52C008BC4AE6B4F94340,-75.168858412,1929,9840146.6,49,3687923,7953.8,Not Available,75.5,883050000,Hotel Palomar Philadelphia,0101000020110F00004C12AFC2A3EB5FC156395803EC885241,117 South 17th Street,Not Available,1,130294,19103,Not Available,,1246.1,Hotel,39.9508331170001,237.1
0101000020E61000001892F8B4C1CD52C0580627054A004440,-75.214947932,1980,10517336.5,Not Available,4055796,4243,Not Available,261.1,882092500,Pathmark Store 6556,0101000020110F0000D2980B6DA6F05FC193E3D5A237905241,4160 Monument Road,Not Available,1,67133,19131,7013557.3,,1704.1,Supermarket/Grocery Store,40.002258915,601.6
0101000020E6100000A8B9CC7EB7CB52C0C8CF4DD55CF64340,-75.1830746649999,1952,741281.6,51,3330862,5741.8,Not Available,86.6,785727200,Pratt,0101000020110F0000CB78A1652FED5FC1DA3E46C537855241,2200 N 22ND ST,4266624,1,59000,19132,101983.7,,415.9,K-12 School,39.924708045,114.3
0101000020E610000014188CF392C552C0309749B13CFF4340,-75.087094199,1969,976198.4,Not Available,3698453,145.8,Not Available,37,884205000,Port Richmond Self Storage Corp.,0101000020110F00005328D945C0E25FC12FF8970B0D8F5241,2625 Wheatsheaf Lane,Not Available,2,45912,19137,724020.4,,162,Self-Storage Facility,39.994039689,83.3
0101000020E61000005C2A2202CFCB52C028BE8D798FF54340,-75.184509786,2004,11632968.3,18,4059761,821.4,Not Available,159.9,882245000,BJ's Wholesale Club 162,0101000020110F0000DE28135657ED5FC17CA6B05A54845241,2200 W. Oregon Ave.,Not Available,1,117867,19145,7212933.6,,1856,Wholesale Club/Supercenter,39.918441004,374.2
0101000020E61000001818AC4AD8C452C098FB09A6DB034440,-75.075701397,1956,1435239.4,16,3330753,1021.7,Not Available,177.8,786076410,Ziegler,0101000020110F0000BBF76D3683E15FC1762FFACC2C945241,5935 SAUL ST,Not Available,1,21149,19149,2324225.9,,305.2,K-12 School,40.030140643,328.5
0101000020E61000009CFB0D3BD5CA52C0084E587D96F64340,-75.169264568,1920,16699836.1,Not Available,3952478,9840.7,Not Available,320.6,773010000,Constitution Health Plaza,0101000020110F0000D4285210AFEB5FC191A1AD9F77855241,1930 South Broad Street,Not Available,5,289700,19145,71788580.1,,5924.8,Medical Office,39.9264675790001,463.1
0101000020E6100000A0E0E7C7D8C952C0402A5ECF11F44340,-75.1538562549999,2007,15382814.3,31,3951344,3307.2,Not Available,92.7,884150410,Preferred Freezer Services-Phila,0101000020110F000082F39A4002EA5FC187E4D7BFAD825241,3101 South Third St,Not Available,1,168000,19148,184278.1,,1957.8,Refrigerated Warehouse,39.9067935190001,288.7
0101000020E6100000CC41EB6FB6CD52C0780E6CCF8BFC4340,-75.214260082,1925,896010.6,32,3337457,376,Not Available,107.6,783175200,Blankenburg,0101000020110F00008C807E4893F05FC1E8713C7A118C5241,4612-72 W GIRARD AVE,Not Available,1,64000,19131,5990980.8,,431.5,K-12 School,39.97301667,142.3
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,-75.1624456449999,1966,112737905.1,Not Available,1066282,50950,Not Available,219,783531800,Philadelphia,0101000020110F00004E3B434BF1EA5FC1111639A720895241,University and Woodland Avenues,35790575,20,1691520,19104,138737805.9,,24295.9,Hospital (General Medical & Surgical),39.952283116,408.5
0101000020E6100000686473AFD5C952C0888EFEB3C0F94340,-75.153667319,1909,22021754.3,95,3498314,9039.9,16933926.5,63.2,882506315,801 Market Street,0101000020110F0000296A8AFEFCE95FC155C10D17F9885241,801 Market Street,Not Available,1,616379,19107,Not Available,,4288.1,Office,39.9511933320001,145.2
0101000020E610000060CBD6206ACC52C0080A088F31FA4340,-75.1939775559999,1976,13753772,20,3876329,23619.7,10503569,149.2,883730000,Sheraton University City Hotel,0101000020110F0000484DB4D25EEE5FC1C530FD1F76895241,3501 Chestnut Street,Not Available,1,252880,19104,6011333.9,,2990.7,Hotel,39.9546374120001,306.3
0101000020E6100000E082C65B6DCA52C0B06578A753FA4340,-75.1629247129999,1905,14534557,Not Available,3635047,3149.6,Not Available,114.6,772724100,Samuel MV Hamilton Building,0101000020110F00004D7E5BA0FEEA5FC16D18B6E69B895241,128 N. Broad Street,Not Available,1,240000,19102,12979808.7,,2529.5,College/University,39.9556779230001,246.9
0101000020E61000001CAB6ED746CE52C0B0A9538801F84340,-75.223073824,1915,1382152.4,45,3583473,1742.1,Not Available,57.8,786264650,Mitchell,0101000020110F0000DB17899188F15FC1F6591AB909875241,5500 KINGSESSING AVE,Not Available,1,90000,19143,3817704,,377.6,K-12 School,39.9375467690001,92.8
0101000020E6100000E49095DE45CB52C090486CC816F54340,-75.176139494,1923,903887.6,56,3330817,397.3,Not Available,82.7,782008600,Bregy,0101000020110F00000EA35E646EEC5FC1BDFB52B5CE835241,1700 BIGLER ST,Not Available,1,66000,19145,4556883.7,,356.3,K-12 School,39.9147577790001,115.5
0101000020E61000008CE08AE7B3CF52C07002123B3DF54340,-75.2453554969999,1927,753500.6,Not Available,3774014,14.9,Not Available,9.8,884791940,Metro Storage East LLC-IS,0101000020110F0000C59D24AAF4F35FC112A63248F9835241,2240 Island Ave.,Not Available,1,109580,19142,323197.2,,112.6,Self-Storage Facility,39.915931114,24.7
0101000020E610000088A08D03FFCF52C03015E3B5B8FD4340,-75.249939812,1900,8179870.8,20,3347763,,Not Available,156.7,774577000,Overbrook School for the Blind,0101000020110F000088AADA3E74F45FC1455F99F85E8D5241,6333 Malvern Avenue,Not Available,1,310473,19151,40471271.4,,3183.8,K-12 School,39.9821994170001,219.6
0101000020E610000094C3FE1D77CD52C0F899C2D6AE034440,-75.210395335,1890,25637140.2,100,3782770,5983.5,Not Available,75.1,775003010,Roxborough Memorial Hospital,0101000020110F00003AB14EBA27F05FC175187A19FB935241,5800 Ridge Avenue,Not Available,1,368366,19128,2032900.1,,3354.5,Hospital (General Medical & Surgical),40.0287731600001,224.3
0101000020E610000014521D295DCC52C02001F07D61FA4340,-75.1931860719999,1973,25643203.3,84,1339876,6680.6,5926658.3,63.8,883073000,3535 Market,0101000020110F00009673D1CB48EE5FC18144A63BAB895241,3535 Market Street,Not Available,1,494608,19104,Not Available,,3772.1,Medical Office,39.9561002180001,177.2
0101000020E610000094B5F180C2C952C020A3D87E70004440,-75.1524965629999,2000,18688701.1,Not Available,3956649,13176.9,73990255.9,545.4,777528500,PNAH,0101000020110F0000D1168D69DCE95FC1691C7A4B62905241,3307 N. Broad St.,Not Available,1,169976,19140,18231,,8918.7,College/University,40.00343309,869
0101000020E6100000DC60A50B1CCA52C05838E83614FA4340,-75.157961761,2000,8894033.1,60,3751718,7575.2,Not Available,82.6,883705201,Hilton Garden Inn Center City,0101000020110F0000641E118274EA5FC171CE019D55895241,1100 Arch Street,Not Available,1,172000,19107,5321198.3,,1408.7,Hotel,39.953741897,194.9
0101000020E6100000E81E44F8B8C952C0084AA96FCC004440,-75.15191466,2000,82118378.2,Not Available,3958448,23308.3,55292297.6,283.6,777532000,MERB,0101000020110F0000B855D037CCE95FC17817303CC8905241,3500 N Broad Street,Not Available,1,485000,19140,138909.5,,15302.1,College/University,40.0062388970001,669.1
0101000020E6100000207C1BA730C652C0C8F3AA1FB2FF4340,-75.096719529,1910,56447.8,Not Available,3951369,,Not Available,1.2,884201375,JM Auto Spot,0101000020110F000074730125CCE35FC1EF2B343B8F8F5241,3711 Sepviva Street,Not Available,5,48000,19137,Not Available,,7.1,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",39.9976234040001,3.7
0101000020E6100000E0E5B66BECC952C06857E9A7E5FE4340,-75.155054978,1900,,Not Available,4092042,,Not Available,,884766800,"American Metal & Rubber, Inc.",0101000020110F0000E420D89C23EA5FC1954A408FAC8E5241,2527-37 N Broad St,Not Available,1,50000,19132,Not Available,,0,Distribution Center,39.9913835420001,
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,-75.1624456449999,2005,516701.7,Not Available,3989966,25.4,Not Available,12.3,884114205,Juniata,0101000020110F00004E3B434BF1EA5FC1111639A720895241,"4123 ""G"" St.",Not Available,1,59850,19124,221388.6,,77.1,Self-Storage Facility,39.952283116,31
0101000020E6100000C44FA933D3C852C0102A5CEFF4FD4340,-75.137890735,1986,1023629.7,23,3970728,81.6,Not Available,40.2,884080340,COFCO - 2200,0101000020110F0000C8FF18EF45E85FC19B5D76B9A18D5241,2200 NORTH AMERICAN STREET,Not Available,1,55720,19133,1214863.9,,194.1,Distribution Center,39.9840373230001,80.6
0101000020E61000008C8E4D20FCC552C090E7061F57014440,-75.093513561,1929,,Not Available,4075686,18.4,Not Available,,884091000,Adams 1300 LP,0101000020110F0000235841EC72E35FC14B13FA0262915241,1300 Adams Ave.,Not Available,4,60000,19124,Not Available,,,Manufacturing/Industrial Plant,40.010471228,
0101000020E61000009C781CA600CA52C0686A867F91F64340,-75.1562896039999,1924,204178.9,99,3657730,,Not Available,3.6,884004200,Moore St Realty Inc,0101000020110F00007B4CDFF845EA5FC1BA74811872855241,624 Moore street,Not Available,1,57542,19148,Not Available,,25.9,Non-Refrigerated Warehouse,39.9263152510001,11.4
0101000020E6100000C0CD6A00FDCE52C058CEC7EAD3FA4340,-75.234191994,1905,6770769.4,14,3512080,914,Not Available,106.7,774605005,20593,0101000020110F00007E5D5AFCBDF25FC113E017042A8A5241,5650 CHESTNUT ST,1306367.2,1,75676,19139,Not Available,,954.3,Office,39.9595921970001,298.4
0101000020E6100000604CB0EE8ECA52C0F0D7C26B18F94340,-75.1649738999999,1916,5109081,Not Available,2858208,745.6,Not Available,58.9,771500000,Anderson Hall,0101000020110F000094B2AEA737EB5FC187E1A0A83E885241,329-35 South Broad Street,Not Available,1,138123,19102,3031712.2,,807.9,College/University,39.9460577680001,139.2
0101000020E6100000887D48466ECE52C05052FA8B5EFD4340,-75.2254806239999,2008,9872840.4,92,1973985,2542.3,Not Available,262.9,882920300,Shop Rite of Parkside Plaza,0101000020110F000003D2A78CCBF15FC1DF274409FB8C5241,5200 Jefferson Street,Not Available,1,68325,19131,8092303.5,,1679.8,Supermarket/Grocery Store,39.979447839,578.1
0101000020E610000058A540DB54C752C0685CFB1996014440,-75.114554227,1990,5102263.9,69,3892502,166.6,Not Available,61.8,882050755,Cotswold Group - Hunting Park Plaza,0101000020110F0000E9A75F7BBCE55FC1DDAF36D9A7915241,700 East Hunting Park Avenue,Not Available,0,82617,19124,Not Available,,646.1,Retail Store,40.0123932340001,193.9
0101000020E61000001CC288153FCB52C0B8C84283B3F24340,-75.1757253489999,2005,4442120.3,81,1496733,718.8,Not Available,56.6,788012000,01973 - One Crescent Drive,0101000020110F000036BED0DD62EC5FC1C135A0F029815241,One Crescent Drive,Not Available,1,79034,19112,32848.1,Four story multi-tenanted LEED Platinum office building.,564.2,Office,39.8961032940001,176.9
0101000020E610000080EA470C40CB52C0C8052742EDF54340,-75.175784178,1971,1560209.7,Not Available,3876022,77.1,Not Available,69.1,773143500,St. Monica Church,0101000020110F00005484F08064EC5FC1D0257035BC845241,1700 Ritners st.,Not Available,4,76863,19145,3751331,,396.7,Worship Facility,39.921303052,115
0101000020E6100000B8A8D9ADECBE52C000434240300E4440,-74.983195746,2000,2580474.1,43,2215089,,Not Available,72.9,884292573,Elliott-Lewis Corporate HQ,0101000020110F0000F5A7C8CA74D75FC1FC82E0DBA39F5241,2900 Black Lake Place,Not Available,1,62000,19154,1936228.5,,429.6,Non-Refrigerated Warehouse,40.110847504,163.5
0101000020E6100000E46D2D1241C852C0987FB556F3FD4340,-75.128971619,1885,,Not Available,4139490,,Not Available,,884346690,Viking Mill,0101000020110F00007C2353B74DE75FC1070781F49F8D5241,2019-53 e. boston st,Not Available,2,74125,19125,Not Available,,0,Other,39.9839886080001,
0101000020E61000008081A5C2B1CA52C0C03B561CD3F74340,-75.1670996299999,2012,2639869.2,74,3569714,136.7,Not Available,52.3,883359300,1163-65 S. BROAD STREET,0101000020110F0000788155D072EB5FC1DE14B24DD6865241,1163-65 S. BROAD STREET,Not Available,1,52258,19147,90842,,339.1,Office,39.936130087,160.4
0101000020E6100000648FA633BDC952C0C0FCCCC8FCF94340,-75.152172959,1881,,Not Available,3689195,,Not Available,,781004550,Cast Iron Building,0101000020110F0000D02B0D68D3E95FC1624C8BA73B895241,718 Arch Street,Not Available,1,124000,19106,Not Available,,,Office,39.9530268670001,
0101000020E61000004009DD6CE6CA52C0B092CF6509024440,-75.170314041,1929,15033582.5,75,3608777,7609.5,Not Available,52.4,884132005,4700 Wissahickon Ave.,0101000020110F000039733C45CCEB5FC188E5B0B327925241,4700 Wissahickon Ave.,Not Available,1,676000,19144,20370149.6,,2984.9,Non-Refrigerated Warehouse,40.0159117950001,101.5
0101000020E610000024055ADD71CA52C080E7D6BF39FB4340,-75.163199747,1948,182032281.3,Not Available,3944259,9791.7,Not Available,156.8,883026600,1500 Spring Garden,0101000020110F0000319AD24706EB5FC1A42DFBD99A8A5241,1500 Spring Garden Street,Not Available,1,1205490,19130,203452.8,,23062.8,Office,39.962699871,491.9
0101000020E6100000B83BA0A92DC852C0D0E61F8785FC4340,-75.127787024,1928,2024205.5,48,3330875,2840.6,Not Available,83.4,781401800,Penn Treaty,0101000020110F0000506FBDBF2CE75FC1B3D9D9830A8C5241,600 E THOMPSON ST,9401723.3,1,144000,19125,587990,,985.2,K-12 School,39.9728249460001,114.4
0101000020E61000005C5C68B6A4C852C020D091B0FD014440,-75.1350532549999,1930,6163436.8,Not Available,3884096,623.4,Not Available,66.7,883003900,Esperanza,0101000020110F000086E09EF7F6E75FC16E66EFB71A925241,4231-4261 N 5th Street,Not Available,1,181098,19140,5911401,,1094.2,Other - Education,40.015554496,141.1
0101000020E6100000D0F2529DCDC352C0E88C811272074440,-75.059424716,1949,884259.7,15,3330980,952.5,Not Available,108.3,786066200,Rhawnhurst,0101000020110F0000865E123CBEDF5FC126C751B327985241,7809 CASTOR AVE,Not Available,1,46000,19152,4099762.6,,329.6,K-12 School,40.0581687100001,153.9
0101000020E61000005C4A804142CC52C088162F3C8DFA4340,-75.1915439369999,1900,2064437.4,Not Available,3875824,398.5,Not Available,55.4,774522040,23-Hess Building,0101000020110F0000388383181BEE5FC127CE19B3DB895241,3400 Lancaster Ave,Not Available,1,54223,19104,937479.8,,311.2,College/University,39.9574351530001,137.7
0101000020E6100000B0DB01B3AFCA52C070DE415138FA4340,-75.166973831,1925,,Not Available,4072331,,Not Available,,,The Phoenix Building,0101000020110F0000F7EC15506FEB5FC14A9FFD9C7D895241,1600 Arch Street,Not Available,1,598068,19006,Not Available,,,Multifamily Housing,39.954843671,
0101000020E61000006404774736BE52C0D82D3E7C0E0D4440,-74.972062937,1963,908687.9,Not Available,3767538,539.4,Not Available,43.7,778144000,ST. ANSELM PARISH AND SCHOOL,0101000020110F00003BEBABF73ED65FC1B8C83D19629E5241,12670 DUNKS FERRY RD,Not Available,4,80488,19154,2608364.3,,253.5,K-12 School,40.102004557,69.5
0101000020E610000084127706B7C952C0C072FAD07EF54340,-75.151795975,1930,196053.9,100,3640515,32.7,Not Available,1.5,884343790,American Supply Co,0101000020110F000030AF3FEAC8E95FC1DE2E48E841845241,2411 N. American Street,Not Available,1,130000,19133,Not Available,,24.8,Non-Refrigerated Warehouse,39.917932627,4.7
0101000020E6100000E09EDA2539C152C0682A29BC73084440,-75.019113029,1966,2803616.2,88,3696624,98.4,Not Available,36.1,884226510,"9250 Ashton Road, Inc.",0101000020110F00001AE3935D5CDB5FC1F7717CA045995241,9250 Ashton Rd.,Not Available,1,289713,19114,7661749.9,,761.6,Non-Refrigerated Warehouse,40.0660319520001,58.2
0101000020E61000006CCCDE5E21CA52C04847CBB117FA4340,-75.158286779,1993,77849113.2,Not Available,3789312,18723,Not Available,121.1,781005800,Exhibit Hall & Train Shed Bldg,0101000020110F000007F9A38D7DEA5FC11AEF0C7859895241,1101 Arch Street,Not Available,1,1100000,19107,55347931.3,,12796,Convention Center,39.953848099,275.1
0101000020E6100000D8D562F2B1C952C018603D60F1F34340,-75.151486012,1958,22810820.2,48,3790320,4598,Not Available,96.2,884149000,Procacci Brothers Sales Corp.,0101000020110F00004405EF49C0E95FC1C121E9D689825241,3333 S. Front Street,Not Available,1,315000,19148,7478846.4,,3285.6,Refrigerated Warehouse,39.9058037090001,252.3
0101000020E6100000D4351DABDBCA52C0E8692D2A74F94340,-75.169657496,1926,23856680.1,Not Available,1837036,29060.7,21690203.8,115,883703900,RD - PLPH Warwick,0101000020110F00002C3FB7FFB9EB5FC1E1BC9A4BA4885241,1701 Locust Street,Not Available,1,426999,19103,3574925.3,,5131.3,Hotel,39.9488575670001,245.3
0101000020E610000010E1182F41C952C0D0C50F9DB7044440,-75.144603514,1950,125064403.4,90,3762393,75709.5,Not Available,165.8,776009000,Einstein Medical Center Philadelphia,0101000020110F00004D49F0BF00E95FC17E6BB1CA20955241,5501 Old York Rd,Not Available,20,2207000,19141,165136987.1,,24602,Hospital (General Medical & Surgical),40.0368534400001,323.5
0101000020E6100000C887FB23C7CA52C0287CC5A6D7F34340,-75.168404575,2004,77902272.2,Not Available,3819941,41729.9,Not Available,120,788020010,Citizens Bank Park,0101000020110F0000A395582197EB5FC15621CE5B6D825241,1 Citizens Bank Way,Not Available,1,1250000,19148,72132109.6,,13693.5,Stadium (Open),39.9050186600001,256.3
0101000020E61000006034C5F8BDCA52C0687D275953FE4340,-75.167844956,1936,171790.1,95,3751826,452.9,Not Available,18.8,773235000,St. Edmond Church,0101000020110F00009FB15E8E87EB5FC1CDAE66600A8E5241,2130 So. 21st St.,1372147.8,1,85086,19145,54802.3,,126.5,Worship Facility,39.986918587,23.3
0101000020E610000004AFB692F8C952C040A8943C76FE4340,-75.155796698,1888,39559376.3,15,3656490,3062.5,Not Available,297.8,771010000,Methodist Hospital,0101000020110F0000907B304138EA5FC1926EB30C318E5241,2301 South Broad Street,Not Available,1,312144,19148,53382995.5,,7842.8,Hospital (General Medical & Surgical),39.987983296,577.5
