electricity_use_kbtu,objectid,street_address,property_name,opa_account_num,postal_code,num_of_buildings,year_built,primary_prop_type_epa_calc,total_floor_area_bld_pk_ft2,portfolio_manager_id,natural_gas_use_kbtu,fuel_oil_o2_use_kbtu,steam_use_kbtu,energy_star_score,site_eui_kbtuft2,source_eui_kbtuft2,water_use_all_kgal,total_ghg_emissions_mtco2e,notes
2740440.6,4892,4301 WAYNE AVE,Steel,785508805,19140,1,1973,K-12 School,85350,3330934,1534.7,2241671.9,,44,58.4,127.4,2320.6,480.7,
915375.8,4824,601 CARPENTER ST,Nebinger,781042400,19147,1,1925,K-12 School,59000,3330839,85300.6,3741593.8,,39,80.4,114.3,808.9,387.2,
958166.4,4827,2501 S 5TH ST,Taggart,781490600,19148,1,1916,K-12 School,66000,3330842,73967.3,4337202.4,,63,81.4,113.1,7516.4,435.7,
896576,4829,8317 GERMANTOWN AVE,Jenks John,784167600,19118,1,1924,K-12 School,54000,3498652,107470.3,2357178.3,,70,62.2,98.3,422.5,283.5,
2213263.1,4761,5700 LANCASTER AVE,Overbrook HS,783258200,19131,1,1926,K-12 School,323316,3330846,685310.3,16851594.1,,98,61.1,76.4,1690.2,1540.8,
3479069.7,4762,3133 RIDGE AVE,Strawberry Mansion & Hill,784374200,19132,1,1964,K-12 School,249000,3330851,883648.8,16754855.9,,76,84.8,115.6,6266.4,1689.3,
737566.2,4765,6523-43 LANSDOWNE AVE,Cassidy,783262200,19151,1,1924,K-12 School,59123,3330855,157119.7,3823428,,44,79.8,107.3,759.9,376.7,
1547566.2,4767,3400 N 15TH ST,Kenderton,785657200,19140,1,1962,K-12 School,91008,3330858,72471.5,3740075.7,,68,58.9,95.7,662.9,458.9,
1574449,4768,8901 ALICIA ST,Greenberg,786010200,19115,1,1965,K-12 School,90000,3330724,29184.4,2530091.8,,93,45.9,83.7,651.3,369.9,
2968202.5,4770,4901-31 CHESTNUT ST,West Philadelphia New,783094900,19139,1,2011,K-12 School,170013,3330726,6130010.1,930672.2,,80,59,98.2,2411.8,735.1,
1078137.4,4772,2400-56 DIAMOND ST,Dick,784108400,19121,1,1954,K-12 School,71000,3330735,251221.7,4061753.7,,34,75.9,109.2,1007.4,438.4,
1056373.6,4773,2400 N 57TH ST,Gompers,783766600,19131,1,1949,K-12 School,56000,3330736,204915.8,5121455.9,,28,114,155.4,33.5,512.1,
3059511.1,4775,7100 HENRY AVE,Saul CTE,784190100,19128,1,1980,K-12 School,104018,3330742,2781229.4,3454554.1,,49,89.4,154,2238.9,754.9,
1092549.7,4777,2000-46 N 7TH ST,Ferguson,781551800,19122,1,1922,K-12 School,99864,3330887,253217.5,3465455.7,,81,48.2,72.1,622.5,395.9,
2364121.2,4988,11061 KNIGHTS RD,Fitzpatrick,786249100,19154,1,1959,K-12 School,85550,3330982,6206,3581513.9,,21,69.6,129.1,221.9,537.2,
950649.7,4990,7001 BUIST AVE,Patterson,783072600,19142,1,1921,K-12 School,72876,3333128,286736,3753738.2,,70,68.5,97.1,821.2,402.8,
1903428.2,4991,2075 E CUMBERLAND ST,Kensington HS Business-Urban,786085600,19125,1,1917,K-12 School,108000,3335468,849830,3551153.9,,75,58.4,96.8,503.1,527,
2936154,4992,1100 E MOUNT PLEASANT AVE,Leeds,784269400,19150,1,1955,K-12 School,168259,3337462,568590.8,4909350.1,,50,50,87.8,1612.3,731.2,
1034727.6,4995,3500 MIDVALE AVE,Mifflin,784249400,19129,1,1937,K-12 School,62100,3339033,5858307.7,690414,,17,122.1,162.6,959.3,481.1,
8122614,5004,5400 N BROAD ST,Widener & Girls HS,785056600,19141,2,1953,K-12 School,317507,3356674,19564076.6,2193786.3,,38,94.1,152,5763.6,2133.4,
12744284,5005,3201 RYAN AVE,Lincoln HS,786482600,19136,1,2009,K-12 School,292229,3358512,10176626.6,3332424.1,,46,89.8,185,3515.2,2249.3,
2161468.9,5008,430 E WASHINGTON LN,Roosevelt MS,784471600,19144,1,1924,K-12 School,135315,3404349,340169,6194129.9,,17,64.3,99,1688.4,725.6,
33529157.6,5021,100 E LEHIGH AVE,Temple Episcopal Hospital,777012000,19124,5,1928,Hospital (General Medical & Surgical),666381,3584304,51235400.5,846294.3,,59,214.2,400.2,19620.1,6629.3,
2191264.5,5022,500 E ALLEGHENY AVE,Elkin,885747300,19134,1,1973,K-12 School,53200,3589770,1703.9,3437304.2,,34,105.8,194.6,932.9,506.5,
1677007.9,5037,1800 COTTMAN AVE,Wilson W,786082400,19111,1,1928,K-12 School,139500,3600823,380430,2720117.8,,94,34.2,60.3,1023.9,414.4,
863271.1,4945,5950 RIDGE AVE,Levering Amy Northwest,784378000,19128,1,1929,K-12 School,69475,3330927,82566.5,1242276,,98,31.5,58.3,387.8,195.6,
612506.5,4946,5000 N 17TH ST,Logan,785689600,19141,1,1924,K-12 School,65000,3330928,193977.5,3970397.8,,37,73.5,94.4,667.8,375.2,
2606722.3,4957,1801 S 22ND ST,McDaniel,782791400,19145,1,1937,K-12 School,61000,3498628,3616743,0,,5,102,196.4,873.9,491,
4691005.3,4958,10153-99 BUSTLETON AVE,Washington HS,786056200,19116,1,1962,K-12 School,346000,3498649,14465443.3,0,,89,55.4,86.5,4803.7,1306.3,
1557825.7,4963,4735 OLD YORK RD,Cooke,785372800,19141,1,1923,K-12 School,117600,3330944,301189.7,5373306.1,,65,61.5,90.4,921.2,593.4,
1341402.6,4965,1701-47 CHELTEN AVE,Wagner,785097400,19126,1,1929,K-12 School,81589,3330947,291541.8,8673714.5,,14,126.3,162.7,1740.7,813,
1160243.8,4967,1001 DEVEREAUX AVE,Carnell,786106800,19111,1,1931,K-12 School,74885,3330951,318300.2,4930049.7,,69,85.6,119.6,533.2,515.8,
1374829.2,4968,5401 TABOR AVE,Creighton,786529200,19120,1,1930,K-12 School,63232,3330952,273802.4,3441995.9,,77,80.5,127.8,803,427.6,
735149.5,4969,1201-51 OAK LN,Ellwood,785360600,19126,1,1957,K-12 School,55621,3330954,244415.7,3494711.9,,51,80.4,109.6,1390.4,356.6,
1114212.5,4977,5300 DITMAN ST,Sullivan,786112400,19124,1,1929,K-12 School,65000,3330964,158947.6,2927532.1,,80,64.6,101.9,747.7,353.5,
1001583.7,4978,3630 N RANDOLPH ST,Taylor,785405400,19140,1,1908,K-12 School,56600,3330965,130062,2801814.1,,74,69.5,108,442.1,329.7,
2257797.9,4979,6101-67 N GRATZ ST,Prince Hall,785259000,19141,1,1973,K-12 School,79000,3330966,106126.3,2024460.2,,49,55.5,117,830.1,414.8,
766784.9,4981,6801 N 19TH ST,Rowen,784552600,19126,1,1938,K-12 School,56400,3330969,254669.2,3364992.2,,68,77.8,107.7,1187.5,351.2,
3037033.1,5181,3301 SOLLY AVE,Father Judge High School,778508000,19136,3,1954,K-12 School,216211,3695833,1732823,845871.1,,97,36.5,79.3,1010.8,503.1,
1615322,5198,1001 W LUZERNE ST,Little Flower Catholic High School,777247000,19140,2,1939,K-12 School,232269,3773988,917407,1728726,,100,23.2,42.3,2120,362.3,
1384410.8,5212,5400 E ROOSEVELT BLVD,St. Martin of Tours Church,778271000,19124,5,1954,K-12 School,93450,3751823,5301418.2,349002,,61,75.3,109.9,1704.7,461.1,
211465.5,5214,2100 S 21ST ST,St. Edmond Church,773235000,19145,1,1936,Worship Facility,85086,3751826,48336.7,868544.4,,98,13.3,18.7,872,91.3,
71179165,5221,160 E ERIE AVE,St. Christophers Hospital for Children,777011730,19134,1,1989,Hospital (General Medical & Surgical),1043572,3760930,70294367,722701.6,,70,182.7,382.9,37926.5,11950.1,
32649687.3,5438,1515 ARCH ST,One Parkway Building,772059100,19102,1,1962,Office,502000,4830369,15198125.7,0,,74,95.3,236,10502.3,4551.5,
5651391.1,5392,8000 CHEROKEE ST,Springside,775510500,19118,1,1900,K-12 School,263500,3881810,7888099.9,162895.2,,83,69.4,126.4,14.6,1079.2,
1158510.5,5393,403 W SPRINGFIELD AVE,Chestnut Hill,775535510,19118,1,1900,K-12 School,279000,3881814,9410899.6,0,,99,48,61.5,7.5,632.7,
2141759.5,5352,4555 PECHIN ST,Salvation Army,775713501,19128,1,1940,Distribution Center,202397,3853073,1273172.7,7092855,,59,64.7,93.8,1803.4,831.6,
5286105.8,5355,11101 ACADEMY RD,Archbishop Ryan High School,778069000,19154,3,1965,K-12 School,436825,3856392,12876437.5,0,,91,64,106.1,2427.6,1290.1,
42055800.2,5801,8835 GERMANTOWN AVE,Chestnut Hill Hospital,775001000,19118,1,1921,Hospital (General Medical & Surgical),473062,4470406,53526225.9,142554,,53,202.4,398.3,24122.2,7676.6,
14022030.3,5818,2035 S COLLEGE AVE,Girard College,772510000,19121,30,1848,K-12 School,1000825,3994744,55795922.8,32016,,98,73.5,108,9135.1,4574,
5038179.7,6013,8725 VERREE RD,Baldi,786546800,19115,1,1974,K-12 School,185113,4123948,401541.7,2971652.1,,88,45.4,104,495.1,819.6,
915476.8,6017,330 E WYOMING AVE,Barton,785531800,19120,1,1925,K-12 School,72200,4123953,151558.4,3487266.2,,70,63.1,90.8,958.7,371.8,
17094795.6,6024,1400 JOHN F KENNEDY BLVD,City Hall,782273400,19102,1,1900,Office,659185,4931294,37339059.7,0,,87,82.6,140.9,3946.7,3943.7,
930949.5,6077,1034-42 S 60TH ST,Anderson,783782600,19143,1,1963,K-12 School,68235,4124435,135036.3,2375437.2,,66,50.4,80.1,734.6,290.2,
364230,5982,1248 JACKSON ST,Our Lady of Hope,771514000,19148,1,1963,K-12 School,55831,4104890,108444.6,1308185,,100,31.9,46.2,468.5,144.6,
3064892.5,5985,5720-38 MEDIA ST,Bluford,783318200,19131,1,1909,K-12 School,99926,4123938,192559.5,4485487,,6,77.5,143.7,490.3,694.6,
1048201.2,6173,2901 W ALLEGHENY AVE,Mercy Vocational High School,775069000,19129,1,1910,K-12 School,61320,4193921,5262518,0,,79,102.9,143.8,331.5,399.7,
25403653.6,6176,2401 PENNSYLVANIA AVE,The Philadelphian,888150532,19130,1,1964,Multifamily Housing,1208034,4295181,45526067.2,5796,,75,59.4,106.8,38542.3,5331.8,
3030628.1,6202,1197 HAWORTH ST,Edmunds HR,786182000,19124,1,1923,K-12 School,65570,4382044,368371.9,6703901.7,,6,154.1,254.3,890.2,864.6,
1118480.9,6203,7501 WOODBINE AVE,Lamberton,783600400,19151,1,1949,K-12 School,110193,4385174,307570.7,4842282,,92,56.9,79.2,1662.5,503.9,
1367120.2,6206,3801 WOODHAVEN RD,Shallcross,786590000,19154,1,1929,K-12 School,67938,4394155,7643727,1120146,,7,149.1,198,3023.8,645.9,
53741217.8,6212,3899 RICHMOND ST,Northeast WPCP,786456805,19137,1,1944,Wastewater Treatment Plant,240000,4950952,86852561.3,213486,,100,586.7,1084,25283.4,10792,
1339056.1,6109,5901 MALVERN AVE,Beeber,783288200,19131,1,1933,K-12 School,139000,4126298,298418.8,7997487.2,,22,69.3,90.6,660.8,762.9,
2415635.9,4830,201 SPRING LN,Lankenau,784408400,19124,1,1971,K-12 School,74000,3498653,,1429128.1,,57,52,122,126.6,383.1,
1671746.2,5159,2001 WOODHAVEN RD,Raymour and Flanigan Woodhaven CSC,884243500,19116,1,1965,Distribution Center,98679,3687630,,2107934.8,,63,38.3,74.8,279.6,341.9,
5711589.1,5441,236-48 SPRING GARDEN ST,Fire Administration,781398000,19123,1,1975,Office,50601,4852903,,3311999.7,,8,178.3,420.5,1054.7,900.8,
369912.7,5742,10500 DRUMMOND RD,DRUMMOND ROAD,884284500,19154,1,1963,Office,51024,5017249,875373.4,,,100,24.4,40.8,125.3,87.5,
646071.1,6078,1300 E PALMER ST,Adaire,781352000,19125,1,1957,K-12 School,49890,4124436,2574780.5,,,83,64.6,94.9,2655.1,210.9,
6833816.3,4961,151 W LUZERNE ST,Edison,786309550,19140,1,1985,K-12 School,316000,3583474,11166700.4,,,90,57,105,6855.2,1376.8,
647562.5,4895,4665 UMBRIA ST,Dobson,784463600,19143,1,1930,K-12 School,52500,3330939,3798461.3,,,32,84.7,114.7,513.6,276,
39908321.5,4669,2760 RED LION RD,Philadelphia,884288400,19114,1,2000,Non-Refrigerated Warehouse,1000500,1048989,16902413.4,,,57,56.8,143,4984,5474.4,
13544746.1,4675,190 N INDEPENDENCE MALL W,American College of Physicians Headquarters,771523010,19106,1,1998,Office,322610,1452163,5190783.2,,,88,69.3,177.6,3801.4,1829,
53282474.4,4679,130 N 18TH ST,153-ONE LOGAN SQUARE,883061505,19103,1,1983,Office,1111787,1485500,14293573.8,,,91,60.8,164,11131.1,6869.6,
3943732.9,4682,1 CRESCENT DR,L01973 - One Crescent Drive,883813200,19112,1,2005,Office,176234,1496733,32135.1,,,90,50.3,157.1,621.3,454,
815365.3,4704,2829-59 N 23RD ST,Peirce TM,785735000,19132,1,1909,K-12 School,62000,3330861,139271.5,,,85,15.4,43.7,891.8,100.9,
1984614,4706,1501-43 DIAMOND ST,Duckrey,784093000,19121,1,1968,K-12 School,101115,3330865,2793270.5,,,87,47.3,90.6,982.7,376,
1805688.7,4707,2201-51 N 28TH ST,Wright,784615800,19132,1,1905,K-12 School,82000,3330866,1969209.6,,,56,46,94.4,1049.1,311.7,
1210803.8,4708,6714-28 LANSDOWNE AVE,Overbrook Education Center,783262225,19151,1,1915,K-12 School,55128,3330867,1033566.4,,,95,40.7,88.7,229.3,193.8,
2377434.9,4709,2118-34 W NORRIS ST,Douglas F,784321800,19121,1,1940,K-12 School,109651,3330868,7771844.9,,,22,92.6,142.5,2467.7,685.4,
1226277.6,4711,1601-49 N 28TH ST,Kelley William,784611000,19121,1,1966,K-12 School,72000,3330870,2274672.7,,,24,48.6,86.7,564.3,261.4,
941852.2,4712,1801-09 W OXFORD ST,Meade,782405200,19121,1,1937,K-12 School,94000,3330871,5379580.5,,,58,67.2,91.6,1487.1,393.7,
2085669.6,4714,600 E THOMPSON ST,Penn Treaty,781401800,19125,1,1928,K-12 School,144000,3330875,9718385,,,45,82,116.3,4372.5,755.4,
4624955.8,4717,401-21 W LEHIGH AVE,deBurgos,786272100,19133,1,2002,K-12 School,131500,3330879,4145419.2,,,37,66.7,143.5,1722,750.6,
11568761.3,4720,3000 W SCHOOL HOUSE LN,William Penn Charter School,775533000,19144,6,1925,K-12 School,408325,1567464,13005091.1,,,72,79.7,162.1,1868.8,2017.5,
35145476.6,4723,1601 JOHN F KENNEDY BLVD,One Penn Center,883339500,19103,1,1929,Office,710000,1637817,4893563.5,,,89,56.4,162.7,11121,4290.4,
40260712.9,4727,1600-22 MARKET ST,"1600 MARKET STREET, Site #602760",883031500,19103,1,1983,Office,921746,1750750,11350079.9,,,85,56.6,151.6,10727.1,5219.9,
9754546.3,4732,3 CRESCENT DR,L02152 - Three Crescent Drive,883812800,19112,1,2008,Office,199600,1960820,31348.9,,,28,102.1,320.1,2988,1120.3,
11389051.3,4733,2900 ISLAND AVE,Shop Rite of Island Avenue,882090000,19153,1,1995,Supermarket/Grocery Store,59502,1973980,7440829.2,,,57,316.5,732.3,1361.2,1701.3,
9330318.7,4734,6901 RIDGE AVE,Shop Rite of Roxborough,882117000,19128,1,1990,Supermarket/Grocery Store,54844,1973983,6718386.1,,,83,292.6,662.8,965.8,1426.8,
10162723.9,4735,1575 N 52ND ST,Shop Rite of Parkside Plaza,882920300,19131,1,2008,Supermarket/Grocery Store,68325,1973985,8405342.7,,,69,271.8,596.2,2335.5,1611.9,
2591100.8,4736,2900 BLACK LAKE PL,Elliott-Lewis Corporate HQ,884292573,19154,1,2000,Non-Refrigerated Warehouse,124000,2215089,1799287.7,,,42,70.8,161.7,231.2,392.7,
2831264,4738,7101 E ROOSEVELT BLVD,3527,882074000,19149,1,1980,Retail Store,70110,2344541,496900,,,80,47.5,134.2,328,351.1,
11370479.8,4740,400 ARCH ST,Wyndham - Philadelphia Historic District,883711100,19106,1,1970,Hotel,349688,2384734,8626584,,,71,83.8,187.5,6977.6,1762.2,
3599902.3,4753,311 S JUNIPER ST,Juniper Residence Hall,881015550,19107,1,1923,Residence Hall/Dormitory,79233,2851085,2054652.8,,,50,71.4,169.9,5918.6,522,
8092376.9,4684,1-79 MIFFLIN ST,PHILADELPHIA SE (1443),882055480,19148,1,2002,Retail Store,268266,1547807,1743500.3,,,75,72.8,201.7,1300,1020.6,
6989441.1,4685,11000 E ROOSEVELT BLVD,PHILADELPHIA NE (1809),882070800,19116,1,2003,Retail Store,446882,1548013,1934200,,,87,61,163.8,951,904.3,
7785068.3,4686,2701 CASTOR AVE,PHILA-BRIDESBURG (2075),882070900,19134,1,2005,Retail Store,367782,1548255,1364500.1,,,82,66.8,189,4268,965.3,
10150802.4,4687,4000 MONUMENT RD,PHILADELPHIA WEST (2124),882150610,19131,1,2007,Retail Store,449031,1548288,2507399.7,,,75,79,215.4,2532,1297.3,
16682175.6,4690,428-36 WALNUT ST,Chubb Philadelphia,883300400,19106,1,1925,Office,350577,1211433,5116133.6,,,85,64.8,171.6,4175.7,2184.8,
8668957.1,4692,8200 E ROOSEVELT BLVD,07725-Pennypack Circle,882067050,19152,1,2002,Supermarket/Grocery Store,50256,1260373,3354500.1,,,66,239.2,611.7,979,1172.3,
9049173.3,4693,1400 E PASSYUNK AVE,07726-10th & Reed,882080101,19145,1,1980,Supermarket/Grocery Store,49210,1260374,2121400.1,,,33,227,622.7,777,1116.5,
8971468.4,4694,3200 RED LION RD,07742-Academy,882097600,19114,1,1981,Supermarket/Grocery Store,51487,1260380,3564699.7,,,49,243.5,619.8,469,1218.2,
11123662.5,4695,920 RED LION RD,07747-Red Lion,882875620,19115,1,1997,Supermarket/Grocery Store,72048,1260382,4838699.9,,,68,221.6,555.3,655,1532.7,
8803795.9,4696,2701 MAGEE AVE,07704-Harbison,882129500,19149,1,1980,Supermarket/Grocery Store,52380,1260705,3542000.1,,,69,235.7,598.8,744,1197.7,
8232736.3,4697,1901 JOHNSTON ST,07715-Oregon & 19th,882351850,19145,1,2003,Supermarket/Grocery Store,49514,1260775,4605500,,,48,259.3,619.8,1091,1188.7,
759073.4,4780,1323-45 N 6TH ST,Ludlow,781497200,19122,1,1927,K-12 School,70230,3330891,5965811.3,,,15,95.8,123.1,2215.4,403.9,
1779309.2,4781,412-30 W SUSQUEHANNA AVE,McKinley,786525600,19122,1,1970,K-12 School,74314,3330892,2862968.2,,,52,62.5,115.6,1082.6,356.1,
1706274.7,4782,3001-65 N 6TH ST,Potter-Thomas,786687200,19133,1,1969,K-12 School,79933,3330894,5146860.5,,,61,85.7,134.6,2642.3,469,
1277218.7,4783,2331-57 N 4TH ST,Welsh,786646000,19133,1,1966,K-12 School,71000,3330897,2956632.5,,,58,59.6,100.2,948.3,303.5,
4266456.9,4784,3400 N HOWARD ST,Cramp,786211400,19140,1,1970,K-12 School,80088,3330902,217212.3,,,32,56,170.1,726.1,500.8,
1368175.2,4785,601-19 FAIRMOUNT AVE,Kearny,781088800,19123,1,1922,K-12 School,61678,3330903,4918524.5,,,3,101.9,153.4,414.6,418.1,
2791512.8,4786,5118-50 N 6TH ST,Marshall T,786687225,19120,1,1997,K-12 School,114000,3330905,2179314.7,,,86,43.6,97,1257.4,435.9,
747076.8,4787,800 E ONTARIO ST,Sheridan,786350400,19134,1,1900,K-12 School,64767,3330906,2994004.9,,,63,57.8,84.8,846.1,244.7,
4212670.2,4789,3302-64 N 3RD ST,Munoz Marin,786636550,19140,1,1997,K-12 School,119250,3330910,3452074.5,,,31,64.3,141.3,677.5,666.5,
4404755.5,4790,2400 N FRONT ST,Hunter,786154910,19133,1,2004,K-12 School,98500,3330911,3672074.9,,,25,82,179.6,4807.7,700.2,
4624757.9,4791,1700 W OLNEY AVE,Central HS,785373600,19141,1,1939,K-12 School,212097,3330912,15770212.3,,,49,96.2,146.5,2618.5,1368,
3373356.7,4792,6400 RIDGE AVE,Roxborough HS,784378200,19128,1,1924,K-12 School,240000,3330913,11529459.7,,,92,62.1,94.6,1664.1,999.2,
14895089.4,4793,6000 STENTON AVE,King HS,784421900,19138,1,1972,K-12 School,370000,3330914,17894527.8,,,44,88.6,177.2,3547,2658.6,
4364551.9,4794,2901-27 HENRY AVE,Randolph CTE,784188400,19129,1,1975,K-12 School,121579,3330915,3778815.3,,,51,67,145.4,1590.4,701.2,
1307657.9,4795,8060 WILLIAMS AVE,Edmonds FS,784479400,19150,1,1949,K-12 School,80500,3330920,2695338.7,,,65,58.4,94.9,1414.5,345.1,
1038472.6,4796,6501 CHEW AVE,Emlen,784061400,19119,1,1926,K-12 School,74500,3330921,6543151.3,,,34,101.8,136,1217.2,466.6,
51249604.8,4798,2970 MARKET ST,IRS 30th Street Campus (165),883063100,19104,1,2010,Office,1481088,3061663,10161950.9,,,92,65.9,184.1,12112.4,6417,
12717001.7,4800,201 S 18TH ST,Rittenhouse Claridge,881027000,19103,1,1951,Multifamily Housing,451243,3080640,16840394,,,58,68.9,134.4,15672.2,2352.9,
521314.7,4840,6501-33 LIMEKILN PIKE,Kinsey,784226200,19138,1,1915,K-12 School,89200,3330744,5785825.2,,,18,70.7,86.5,446.7,367.1,
7372922.6,4842,5101 MASCHER ST,Olney HS,785345400,19120,1,1931,K-12 School,332185,3330746,1374643.6,,,98,26.3,74,2754.3,918.5,
1597648.9,4846,1660 COMLY ST,Ziegler,786076410,19149,1,1956,K-12 School,59025,3330753,2080271,,,74,62.3,122,2081.8,293.7,
5764185,4847,1601 COTTMAN AVE,Northeast,786082200,19111,1,1957,K-12 School,310296,3330756,13804365.6,,,91,63.1,105,7018.1,1394.3,
2056996.5,4851,9152 ACADEMY RD,Holme,786002100,19114,1,1950,K-12 School,73000,3330763,2572857.6,,,36,63.4,125.5,1247.5,372.6,
850931.6,4852,2901 PRINCETON AVE,Mayfair,786438600,19149,1,1949,K-12 School,72000,3330764,3875601,,,88,65.6,93.6,1080.3,303.4,
1741905.8,4853,1901 TYSON AVE,Solis-Cohen,786543600,19149,1,1948,K-12 School,91000,3330766,4662999.1,,,42,70.4,113.9,1046.6,447.4,
1340405.9,4855,2001 LOTT AVE,Frank,786309400,19115,1,1961,K-12 School,74500,3330768,3049560.9,,,83,58.9,99.5,1205.9,315.7,
1313257.3,4856,2951 WELSH RD,Pollock,786569600,19152,1,1962,K-12 School,73000,3330769,3352355.3,,,68,63.9,104.7,909.4,328.7,
8897486,4858,4001L PARKSIDE AVE,School of the Future,783172380,19104,1,2006,K-12 School,162211,3330772,6823693.7,,,13,96.9,216.4,1865.2,1382.8,
3342853.1,4859,5800 WALNUT ST,Sayre,783568200,19139,1,1950,K-12 School,200000,3330775,12450334.2,,,74,79,117.8,2778.8,1044.7,
1392751.1,4860,701-41 N 48TH ST,Sulzberger,783707600,19139,1,1924,K-12 School,120000,3330777,7042159.1,,,37,70.3,98.1,1005.5,533.8,
4967469.4,4861,5900 BALTIMORE AVE,Turner,783030800,19143,1,1971,K-12 School,190000,3330779,4869673.2,,,17,51.8,109,3825.9,828.3,
739904.8,4862,6600 CHESTER AVE,Catherine,783094200,19142,1,1937,K-12 School,57500,3330784,2901992,,,87,63.3,93.4,492.3,239,
1109216,4863,5001-35 GREENWAY AVE,Comegys,783183400,19143,1,1911,K-12 School,70644,3330786,4473112.4,,,14,79,115.8,1045.5,364.8,
4712255.2,4864,4201 SPRUCE ST,Penn Alexander,773151500,19104,1,2002,K-12 School,84357,3330789,1719394.7,,,14,76.2,196.8,1363.3,631.7,
1993329.3,4865,5624 SPRUCE ST,Hamilton,783499600,19139,1,1968,K-12 School,89500,3330790,2443449.3,,,59,49.6,98.6,541.1,358.4,
798743.4,4866,5300-34 BALTIMORE AVE,Harrington,783029800,19143,1,1926,K-12 School,66500,3330791,1153181.8,,,87,29.4,55.9,297.2,152.9,
2065393.1,4868,5748 WILLOWS AVE,Longstreth,783588600,19143,1,1970,K-12 School,85350,3330795,1806484.5,,,80,45.4,98.2,739.9,332.8,
1907756.3,4870,6226 ELMWOOD AVE,Morton,783130400,19142,1,1972,K-12 School,87000,3330797,3461806.3,,,50,61.7,110.6,844,402.7,
1325813.5,4872,728-62 N 44TH ST,Washington Martha,783691500,19104,1,1930,K-12 School,71300,3330800,6121774.6,,,55,104.5,148.5,2770.4,477.2,
4931254.4,4873,4301-19 OGDEN ST,Miller,783364400,19104,1,1967,K-12 School,67200,3330802,2451813.4,,,4,109.9,268.7,317.8,695.7,
4809429,4875,2101 S BROAD ST,South Philadelphia,781022700,19148,1,1956,K-12 School,331440,3330806,15246837.1,,,93,60.5,93.9,4329.8,1361.4,
4987794.7,4876,548 N BROAD ST,Franklin HS,782025600,19130,1,1958,K-12 School,242293,3330807,11232915.5,,,68,66.9,113.3,4367.8,1168.6,
5632638.8,4877,901-33 S BROAD ST,CAPA,781021910,19147,1,1997,K-12 School,166630,3330808,3857596.6,,,66,57,130.5,1675.8,850.8,
1686249.3,4880,1900 S 3RD ST,Furness HS,781458200,19148,1,1914,K-12 School,145000,3330814,10825107.8,,,77,86.3,114.9,690.5,768.4,
1039677.3,4881,2746 S 9TH ST,Fell,781609400,19148,1,1924,K-12 School,61000,3330815,4553859.5,,,55,91.7,131.9,3016.3,361.1,
1105686.9,4884,308-32 S 6TH ST,McCall,781518600,19106,1,1909,K-12 School,68076,3330822,3653008.2,,,60,69.9,107.3,1977.5,320.8,
854130.7,4885,713 S 5TH ST,Meredith,781485800,19147,1,1930,K-12 School,55437,3330824,2097702.5,,,86,53.2,88.1,377.8,209.4,
