RID,BuildingID,DataYear,BuildingType,City,State,ZipCode,YearBuilt,PropertyGFATotal,LargestPropertyUseType,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu)
6662,242,2017,Specialty,Seattle,WA,98115,1989,52792,K-12 School,25.39999962,25.29999924,79.80000305,79.5,1409767.875,1405008.75,0,1409767.814,0
6663,243,2017,Specialty,Seattle,WA,98108,1925,70762,K-12 School,63,62,79.69999695,78.69999695,4360317.5,4290225.5,0,450599.2759,3909717.969
6664,244,2017,NonResidential,seattle,WA,98104,1900,44558,Office,0,0,0,0,0,0,0,1262687.69,0
6665,245,2017,NonResidential,Seattle,WA,98134,1999,1585960,Other - Ent,43.40000153,42.09999847,117.1999969,114.6999969,68816432,66829032,0,54379715.6,14436714.06
6666,247,2017,Specialty,Seattle,WA,98134,1924,179161,Distributio,55.5,54.20000076,164.3000031,160.6000061,10031638,9790772,0,9165207.775,866429.0039
6667,248,2017,Specialty,Seattle,WA,98134,1965,50000,Non-Refrige,65.19999695,63.40000153,204.6000061,199.1000061,4581942.5,4459359,0,4581941.533,0
6668,249,2017,NonResidential,Seattle,WA,98134,1999,1172127,Other - Ent,58.09999847,58,138.6000061,138.3000031,68088408,67978656,0,43546775.96,24541628.13
6669,250,2017,NonResidential,Seattle,WA,98134,2005,168449,Hotel,92,90.09999847,187.5,183.6999969,13270612,12995834,0,6268708.089,7001903.125
6670,257,2017,NonResidential,SEATTLE,WA,98134,1916,79600,Non-Refrige,23.10000038,23.10000038,72.5,72.5,1836783,1836783,0,1836783.026,0
6671,260,2017,Specialty,Seattle,WA,98103,1997,241066,K-12 School,22.39999962,22.20000076,44.90000153,44.59999847,5407536,5350658,0,2458615.975,2948919.922
6672,261,2017,Specialty,Seattle,WA,98108,1980,334368,Office,151.1999969,151.1999969,430.3999939,430.3999939,50567340,50572632,0,43454832.8,7112500
6673,263,2017,NonResidential,Seattle,WA,98125,2008,394712,Parking,103.0999985,101.3000031,267.1000061,262.7000122,9122362,8964394,0,6720839.033,2401522.07
6674,264,2017,NonResidential,Seattle,WA,98119,2002,110785,Multifamily,98,97.19999695,299.3999939,297.2999878,10853629,10771248,0,10415025.93,438601.9531
6675,265,2017,Residential,Seattle,WA,98121,2003,116947,Multifamily,86.19999695,85.40000153,188,187.1000061,10839175,10730137,0,5859954.754,4979219.922
6677,267,2017,NonResidential,Seattle,WA,98101,1999,934292,Hotel,119.0999985,118.5,273.1000061,271.2000122,65718336,65388896,0,39067611.54,26650721.88
6678,268,2017,Specialty,Seattle,WA,98122,1990,597519,Hospital (G,244.1000061,242,450.5,447.8999939,146845936,145564464,0,55912536.12,90933393.75
6679,273,2017,Specialty,Seattle,WA,98106,1999,71714,K-12 School,35.79999924,35.40000153,94.30000305,93.80000305,2570735.5,2542239.5,0,1942629.451,628106.0059
6680,274,2017,NonResidential,Seattle,WA,98103,1991,75397,Self-Storag,9.199999809,9.100000381,25.10000038,24.70000076,621088.5,611638.3125,0,495688.536,125400
6681,276,2017,Specialty,Seattle,WA,98104,2000,1926841,Hospital (G,165.8000031,164.1999969,379.2000122,374.8999939,285952544,283066464,123766808,160134686.3,2051028.125
6682,278,2017,NonResidential,Seattle,WA,98104,1999,102796,Senior Care,108,108,266.2000122,266.2000122,11103403,11103403,0,7515684.052,3587717.969
6683,279,2017,Specialty,Seattle,WA,98116,2002,208981,K-12 School,40.40000153,39.5,91.90000153,90.80000305,8450688,8246117,0,4941129.597,3509557.813
6684,280,2017,Residential,Seattle,WA,98101,1909,51976,Multifamily,89.59999847,88.90000153,171.1999969,170.5,4513513.5,4476967.5,0,1857157.998,2656354.883
6685,281,2017,NonResidential,Seattle,WA,98105,1928,55653,K-12 School,30.70000076,29.29999924,32.40000153,31,1704375.875,1626029.25,0,5300.883117,1699074.805
6686,282,2017,NonResidential,Seattle,WA,98105,1931,106860,Hotel,110,108.6999969,180.3999939,178.6999969,11757918,11610345,0,3316767.668,8441150
6688,284,2017,NonResidential,Seattle,WA,98105,1952,56772,Worship Fac,51.59999847,50.20000076,98.5,97,2930340.5,2847930.25,0,1204521.62,1725818.945
6689,285,2017,NonResidential,Seattle,WA,98105,1952,103000,Worship Fac,54.40000153,52.70000076,103.8000031,102,5598684,5428972,0,2301185.442,3297498.438
6690,286,2017,Specialty,Seattle,WA,98115,2006,269297,K-12 School,37.40000153,36.70000076,88,87.30000305,10274055,10077037,0,6406478.252,3867576.172
6691,287,2017,Specialty,Seattle,WA,98115,2001,75174,K-12 School,39.59999847,38.70000076,84,83,2978605.25,2909350,0,1523330.05,1455275
6692,289,2017,Specialty,Seattle,WA,98119,2003,75214,K-12 School,37.70000076,37,88,87.19999695,2835088,2780369.5,0,1741097.858,1093990.039
6693,290,2017,Specialty,Seattle,WA,98116,2005,134918,K-12 School,29.20000076,28.79999924,74.90000153,74.5,3934628,3884541.75,0,2856743.702,1077883.984
6694,291,2017,Specialty,Seattle,WA,98144,1991,64414,K-12 School,36.29999924,36,113.9000015,113,2369305,2350320.25,0,2369304.742,0
6695,292,2017,Specialty,Seattle,WA,98115,1927,92437,K-12 School,59.29999924,58,80.09999847,78.80000305,5481861.5,5363015.5,0,790002.2181,4691859.375
6696,293,2017,NonResidential,Seattle,WA,98101,1914,128766,Other - Ent,41.29999924,41.29999924,118.4000015,118.4000015,5314311,5314955,0,4623492.869,690817.7734
6697,294,2017,NonResidential,Seattle,WA,98101,1913,107572,Residence H,55.70000076,55.5,105.5999985,105.4000015,5662477,5645117,3635556.25,2026920.352,0
6698,295,2017,NonResidential,Seattle,CO,98101,1955,230880,Other,300.2999878,300.2000122,942.9000244,942.5,60957996,60930864,0,60957986.77,0
6699,296,2017,Residential,Seattle,WA,98106,1917,56617,Multifamily,37.79999924,36.79999924,87.40000153,85.30000305,2138344.75,2084011.875,0,1293748.512,844596.0938
6700,297,2017,Residential,SEATTLE,WA,98125,2009,56745,Multifamily,62.70000076,61.79999924,146.3999939,144.3000031,2740181.5,2697865.5,0,1681971.31,1058210.059
6701,299,2017,Residential,Seattle,WA,98118,2003,67920,Multifamily,60.90000153,60.29999924,188.6000061,186.8000031,2678470,2652506,0,2620473.578,57996.0022
6702,300,2017,Specialty,Seattle,WA,98108,2007,204961,K-12 School,42.70000076,42,90.09999847,89.30000305,8751308,8599579,0,4438971.483,4312335.938
6703,302,2017,NonResidential,Seattle,WA,98119,1973,76086,Other,0,0,0,0,0,0,0,0,0
6704,313,2017,NonResidential,Seattle,WA,98119,1927,190000,Medical Off,178.1999969,177.1999969,449.2000122,448.2000122,27902224,27744876,0,19630283.48,8271937.5
6705,314,2017,NonResidential,Seattle,WA,98121,1961,122309,Hotel,192.6999969,192.3000031,309.2000122,307.7999878,23567584,23514882,0,6254433.987,17313148.44
6706,315,2017,Specialty,Seattle,WA,98125,1995,217088,Other,120.5,120.5,269.2999878,269.2999878,26153150,26157350,0,14829229.28,11323918.75
6707,316,2017,NonResidential,Seattle,WA,98121,2003,254273,Hotel,98.40000153,97.5,202.8000031,200.3000031,27247592,26995946,0,13187590.69,14060000
6708,317,2017,Specialty,Seattle,WA,98101,1980,53365,Other - Ent,235.6000061,234.3999939,608.2000122,606.9000244,16353612,16265111,0,11979282.92,4374326.953
6709,318,2017,NonResidential,Seattle,WA,98104,1900,62900,Restaurant,160.6000061,160.6000061,275.6000061,275.7000122,10557387,10560903,0,3366115.851,7191271.094
6710,319,2017,NonResidential,Seattle,WA,98104,1914,56500,Office,41.5,40.40000153,92.80000305,91.5,1658119.875,1614834.25,770718.5,887401.1701,0
6711,320,2017,NonResidential,SEATTLE,WA,98134,2008,203504,Non-Refrige,19.20000076,19,60.09999847,59.59999847,3897159.25,3861659.75,0,3897158.678,0
6712,322,2017,NonResidential,Seattle,WA,98121,1968,100734,Office,100.5,99.40000153,315.5,312.1000061,10122709,10012128,0,10122707.95,0
6713,323,2017,NonResidential,Seattle,WA,98121,1981,77662,Office,80.09999847,77.5,223.8000031,217.3000031,4972912.5,4813714.5,0,4151945.939,820966.0156
6714,324,2017,NonResidential,Seattle,WA,98121,1978,234000,Office,87.90000153,87.5,270.2000122,269.7999878,18348744,18269334,0,17762921.47,585819.6777
6716,326,2017,NonResidential,Seattle,WA,98101,1989,516342,Office,63.59999847,63.59999847,199.6000061,199.6000061,24440992,24440992,0,24440988.53,0
6717,327,2017,NonResidential,Seattle,WA,98101,1925,693450,Retail Stor,55.79999924,54.5,167.1000061,163,38686632,37797356,83081.39844,35986558.48,2616990.625
6718,328,2017,NonResidential,Seattle,WA,98191,1976,791396,Office,68,67.19999695,211.6999969,209.1999969,42185140,41698228,0,41665692.59,519439.7949
6719,329,2017,NonResidential,Seattle,WA,98101,2000,747747,Office,54.79999924,54.40000153,161,159.8000031,30229138,30027230,0,27310446.41,2918686.914
6720,330,2017,NonResidential,Seattle,WA,98101,1926,63409,Office,67.80000305,67,133,132,3488812,3446921.75,2123093,1365718.894,0
6721,331,2017,NonResidential,Seattle,WA,98101,1930,204790,Office,48.09999847,46.79999924,129.5,128.1000061,8360560,8138434,0,6566011.856,1794547.07
6722,332,2017,NonResidential,Seattle,WA,98101,1916,73399,Office,61.40000153,59.5,192.8000031,187,3777452,3663755,0,3777451.643,0
6723,333,2017,NonResidential,Seattle,WA,98101,1969,265851,Office,69.5,68.19999695,151,148.1999969,15744656,15448670,7866379.5,7878275.586,0
6724,334,2017,NonResidential,Seattle,WA,98121,2009,758043,Office,39.90000153,39.90000153,122.5999985,122.5999985,23278062,23277718,0,22476916.79,801142.8711
6725,335,2017,NonResidential,Seattle,WA,98121,1968,206000,Office,57,54.90000153,141.6000061,137.3000031,9176736,8843904,3109067,6067667.931,0
6726,336,2017,NonResidential,Seattle,WA,98101,2009,824887,Office,55.79999924,54.59999847,175,171.5,41495232,40632836,0,41432059.3,0
6727,337,2017,NonResidential,Seattle,WA,98101,1990,480840,Office,54.09999847,53.09999847,169.1999969,166,18362028,18020342,0,18235550.01,126476.7822
6728,338,2017,NonResidential,Seattle,WA,98101,2004,299070,Other,268.7000122,266.2999878,543.4000244,540.7000122,67186504,66586948,0,31247607.8,35938893.75
6729,410,2017,NonResidential,Seatlle,WA,98101,1973,332067,Hotel,90,90,193.8999939,193.8999939,29874376,29874376,11333371,14970306.95,3570697.656
6730,339,2017,NonResidential,Seattle,WA,98104,1900,89550,Office,53.29999924,52.09999847,157.8999939,154.6999969,4357023.5,4259766.5,393122.3125,3963900.81,0
6731,340,2017,NonResidential,Seattle,WA,98104,1900,89355,Office,46.09999847,46.09999847,143.8000031,143.8000031,4122530,4121564.75,0,4076109.121,46419.99817
6732,341,2017,NonResidential,Seattle,WA,98104,1922,388934,Office,34.20000076,33.79999924,100.9000015,100.4000015,13320737,13164025,1341682.25,11979052.61,0
6733,342,2017,NonResidential,Seattle,WA,98104,1929,384302,Office,33.59999847,32.59999847,105.5999985,102.4000015,11800704,11444584,0,11800702.26,0
6734,343,2017,NonResidential,Seattle,WA,98104,1958,378525,Office,104.5,102.3000031,234.3999939,228.6999969,25643976,25117432,11859103,13784871.53,0
6735,345,2017,NonResidential,Seattle,WA,98104,1983,1323055,Office,43.09999847,42.09999847,135,132,46911160,45864152,0,46759798.36,151357.4463
6736,346,2017,NonResidential,Seattle,WA,98104,1986,589921,Office,50.40000153,48.70000076,158.3000031,152.8999939,24233582,23407882,0,24233579.87,0
6737,347,2017,NonResidential,Seattle,WA,98104,1950,91091,Office,15.10000038,15,41.5,41.29999924,1351414.25,1343956.375,270981.8125,1080432.298,0
6738,348,2017,NonResidential,Seattle,WA,98101,1968,157941,Office,45.09999847,45.09999847,141.6999969,141.6999969,3828622,3828622,0,3828621.407,0
6739,349,2017,NonResidential,Seattle,WA,98101,1991,635303,Office,31.10000038,31,96.69999695,96.59999847,16237433,16217978,241307.4063,15996123.05,0
6741,351,2017,NonResidential,Seattle,WA,98101,1980,776762,Office,54.90000153,54.20000076,171.1000061,168.8999939,33266582,32835230,0,32902584.75,363993.9941
6742,352,2017,NonResidential,Seattle,WA,98101,1972,186768,Office,57.09999847,56.5,148.6999969,147.8000031,10429615,10318177,2878771.5,7550842.153,0
6743,353,2017,NonResidential,Seattle,WA,98154,1969,1123435,Office,60.40000153,59.20000076,168.1999969,165.5,51704948,50716536,0,42969666.87,8735275.781
6744,354,2017,NonResidential,Seattle,WA,98104,2002,1052469,Office,46.5,45.90000153,146,144.1999969,41397344,40890072,0,41397342.2,0
6745,355,2017,NonResidential,Seattle,WA,98164,1973,617684,Office,62.79999924,62.09999847,192,190,37655032,37214032,1620345.75,36034681.33,0
6746,356,2017,NonResidential,Seattle,WA,98104,1907,201480,Office,56.29999924,55.09999847,156.1999969,152.8999939,11344803,11106079,2141673.75,9203128.743,0
6747,357,2017,Specialty,Seattle,WA,98104,1990,1354987,Office,41,41,128.6999969,128.6999969,50145112,50145112,0,50092558.07,52550.99487
6748,358,2017,Specialty,Seattle,WA,98104,2001,310490,Office,72.5,71.80000305,182.8000031,182,21618256,21404186,0,15234035.79,6384217.969
6749,359,2017,Specialty,Seattle,WA,98104,2003,199530,Office,79.30000305,78,190.8000031,189.5,14587453,14355251,0,9474937.193,5112514.063
6750,360,2017,NonResidential,Seattle,WA,98104,2006,372242,Office,50.40000153,49.79999924,137.5,136.1000061,14319421,14156056,0,11504724.9,2814694.727
6751,361,2017,NonResidential,Seattle,WA,98104,1909,114395,Office,30,29.20000076,65.59999847,64.80000305,2894556.75,2819042.25,0,1576795.45,1317761.035
6752,363,2017,NonResidential,Seattle,WA,98105,1978,89200,Retail Stor,79.19999695,77.09999847,216.6999969,213.3999939,7066949,6873138.5,0,5698702.781,1368245.996
6755,366,2017,NonResidential,Seatt;e,WA,98105,1961,99005,Office,52.20000076,51.90000153,128.1999969,127.6999969,4154184.5,4124997,0,2791740.41,1362443.945
6756,367,2017,NonResidential,Seattle,WA,98105,2002,135051,Office,44.09999847,44.09999847,138.6000061,138.6000061,4235464.5,4235464.5,0,4235464.022,0
6757,368,2017,NonResidential,Seattle,WA,98105,2002,220649,Office,46.59999847,46.59999847,146.3000031,146.3000031,6792176.5,6792176.5,0,6792175.423,0
6758,369,2017,NonResidential,Seattle,WA,98101,1964,93660,Self-Storag,8.199999809,8.199999809,25.70000076,25.70000076,767459.1875,767459.1875,0,767459.1341,0
6759,370,2017,NonResidential,Seattle,WA,98101,1980,413715,Office,62.40000153,62.40000153,195.3999939,195.3999939,21735864,21735864,0,21640526.41,95335.2478
6760,371,2017,NonResidential,SEATTLE,WA,98101,2000,380312,Parking,59.40000153,59.29999924,185.1000061,185,11175030,11172607,0,11056876.02,118153.0029
6761,372,2017,NonResidential,Seattle,WA,98101,1988,497513,Office,57.79999924,57.79999924,179.8999939,179.8999939,21235516,21235516,0,20976699.63,258813.501
6762,373,2017,NonResidential,Seattle,WA,98121,1979,543876,Office,61.20000076,59.79999924,192,187.6999969,25930814,25349910,0,25930811.03,0
6763,374,2017,NonResidential,SEATTLE,WA,98121,1980,109347,Laboratory,127.3000031,126.8000031,378.7999878,378.2999878,8994256,8959136,0,8285248.71,709005.957
6764,375,2017,NonResidential,Seattle,WA,98121,1982,396626,Office,72.5,71.80000305,227.6000061,225.3999939,19861542,19669304,0,19861540.31,0
6765,376,2017,NonResidential,Seattle,WA,98121,2002,287471,Office,70.30000305,70.30000305,220.6999969,220.6999969,13999142,14001903,0,13999140.01,0
6766,377,2017,NonResidential,Seattle,WA,98121,1947,192630,Office,40.5,39.40000153,120.6999969,117,5925299,5757636.5,0,5460536.225,464762.0117
6767,379,2017,NonResidential,Seattle,WA,98121,1984,253103,Office,176.8999939,176.8999939,555.2999878,555.2999878,32862192,32862192,0,32862190.08,0
6768,381,2017,NonResidential,Seattle,WA,98117,1956,60880,Supermarket,220.1999969,219.8999939,492.3999939,491.7999878,13581690,13562542,0,7705961.056,5875727.734
6769,382,2017,NonResidential,Seattle,WA,98104,1900,50176,Office,67,64.09999847,200,190.8999939,3357531,3213536,0,3106573.541,250957.0068
6770,383,2017,NonResidential,Seattle,WA,98104,1912,304346,Office,94.80000305,100,197.6999969,207.3999939,25739626,25091806,1197529.25,12656930.01,11885164.84
6771,384,2017,NonResidential,seattle,WA,98108,1977,128800,Non-Refrige,15.19999981,14.39999962,22,21.20000076,1952548,1849045.75,0,377468.8669,1575079.102
6772,385,2017,NonResidential,Seattle,WA,98101,1927,226061,Office,48.29999924,47.79999924,106.9000015,106.3000031,10910471,10794426,5210906,5699564.311,0
6773,386,2017,NonResidential,Seattle,WA,98101,1964,336330,Office,73.09999847,72.19999695,179.1000061,178.1000061,19267512,19050142,5874677,12489080.93,903753.3203
6774,387,2017,NonResidential,Seattle,WA,98101,1960,552176,Office,105.5999985,95.90000153,230.1000061,203.1999969,31525064,28608724,15651523,15873540.12,0
6775,388,2017,NonResidential,Seattle,WA,98101,1976,635824,Office,62.5,62.5,196.1999969,196.1999969,40904092,40912296,0,40904086.42,0
6776,389,2017,NonResidential,Seattle,WA,98101,1923,542305,Hotel,113.0999985,113,227.6999969,227.5,58113856,58085452,29026588,24651440.69,4435822.656
6777,390,2017,NonResidential,Seattle,WA,98144,1980,291940,Retail Stor,43,41.70000076,119.3000031,117,12560712,12180714,0,10353117.75,2207593.164
6778,391,2017,NonResidential,Seattle,WA,98108,1970,88400,Non-Refrige,51,49.59999847,110,108.5999985,4632290,4507348,0,2450931.084,2181358.984
6779,392,2017,NonResidential,Seattle,WA,98133,1960,52311,Non-Refrige,15.5,14.10000038,17.29999924,15.69999981,794310.6875,718580.875,0,23507.65707,770802.9785
6780,393,2017,NonResidential,Seattle,WA,98109,2009,141131,Office,38.40000153,38.40000153,120.6999969,120.6999969,3005342.75,3005342.75,0,3005342.486,0
6781,394,2017,NonResidential,Seattle,WA,98109,2001,176532,Office,60.09999847,60.09999847,188.6999969,188.6999969,6218733,6218733,0,6218732.525,0
6782,395,2017,NonResidential,Seattle,WA,98107,1973,52500,Non-Refrige,76.40000153,75.09999847,212.5,211.1999969,4220412,4151632.75,0,3496990.574,723420.9961
6783,396,2017,NonResidential,Seattle,WA,98107,1959,57300,Non-Refrige,79,76.80000305,151.6000061,149.1999969,4528610.5,4399592,0,1880725.108,2647885.156
6784,398,2017,NonResidential,Seattle,WA,98121,1916,350310,Office,58,57.90000153,168.1000061,168.1000061,19703856,19688148,0,17431783.46,2272068.75
6785,399,2017,NonResidential,Seattle,WA,98101,1988,1400000,Office,46.09999847,45.09999847,138.6999969,136,51986012,50946108,1910474.75,48650053.18,1425479.98
6786,401,2017,NonResidential,Seattle,WA,98101,1930,305548,Hotel,109.5999985,108.6999969,214.8999939,213,33987124,33687224,17478358,13524391.77,2984373.047
6787,422,2017,NonResidential,Seattle,WA,98101,1989,1735079,Office,34.90000153,34.40000153,107.3000031,106,46991252,46332688,1471912,45336629.27,182705.0049
6788,402,2017,NonResidential,Seattle,WA,98101,1989,1536606,Office,55.5,55,167.3999939,165.8999939,60570092,60058776,0,56964083.82,3606000
6789,403,2017,NonResidential,Seattle,WA,98101,1958,135918,Office,52.09999847,48.20000076,121.4000015,116.0999985,7538594,6969688.5,3159620.75,4378972.316,0
6790,404,2017,NonResidential,Seattle,WA,98101,1914,79957,Retail Stor,80.19999695,78.19999695,251.8000031,245.6999969,5246650,5118092,0,5246649.46,0
6791,405,2017,NonResidential,Seattle,WA,98101,1921,127268,Office,53.90000153,53.90000153,157.6999969,157.6999969,6544675,6544675,402939.9063,5851805.192,289928.9795
6792,406,2017,NonResidential,Seattle,WA,98101,1983,500000,Office,47.09999847,45.90000153,147.8999939,144.1999969,20055690,19554536,0,20055686.53,0
6793,408,2017,NonResidential,Seattle,WA,98101,1926,132326,Office,56.09999847,55.20000076,171,168.1999969,6417472,6316040,294629.0938,6120297.178,2544.999886
6794,409,2017,NonResidential,Seattle,WA,98101,1984,109830,Office,83.59999847,83.59999847,262.6000061,262.6000061,6981997.5,6981997.5,0,6981996.925,0
6795,411,2017,NonResidential,Seattle,WA,98101,1910,130513,Office,63.20000076,62.70000076,160,159.3000031,8252167.5,8178964,1056478.125,5769586.228,1426102.734
6796,412,2017,NonResidential,Seattle,WA,98101,1920,60660,Office,49.20000076,49.20000076,154.5,154.5,2300994.25,2300994.25,0,2300993.73,0
6798,414,2017,NonResidential,SEATTLE,WA,98101,1929,151039,Office,50.29999924,49.79999924,99.09999847,98.5,6305023.5,6242355,3799384.75,2505638.453,0
6799,415,2017,NonResidential,Seattle,WA,98101,1985,755000,Office,67.69999695,66.90000153,206.8999939,204.3999939,44568608,44017084,377657.0938,42729223.23,1461721.484
6800,416,2017,NonResidential,Seattle,WA,98101,1906,63540,Office,62.90000153,62.20000076,151.8999939,151.1999969,3568053.25,3528317.25,0,2331542.859,1236510.059
